Rk,PER,TS%,FTr,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
21,13.4,0.509,0.66,12.6,0.1,2.5,2.6,0.129,-3.2,2.5,-0.7,0.3
22,14.1,0.493,0.246,21.3,0.7,-0.2,0.5,0.018,0.7,-3.2,-2.5,-0.2
23,16.7,0.552,0.241,14.5,1.5,1.7,3.2,0.142,0,2.5,2.5,1.2
24,13.4,0.435,0.194,17.6,0.1,0.2,0.3,0.115,-1.9,-1,-2.8,0
25,-3.4,0.438,0,30.9,-0.1,0,-0.1,-0.325,-10.3,-3.7,-14,-0.1
26,11.3,0.556,0.116,17.8,0.4,0.3,0.7,0.064,-0.6,-1.8,-2.3,0
27,14.3,0.57,0.344,16.7,0.1,0.2,0.3,0.142,-1.3,0.8,-0.5,0
28,14,0.512,0.195,26.5,0.5,1.2,1.7,0.06,-0.6,-0.6,-1.2,0.3
28,14.2,0.518,0.2,28,0.2,0.8,1,0.052,-0.5,-0.6,-1.1,0.2
28,13.4,0.496,0.18,23.2,0.2,0.5,0.7,0.076,-0.7,-0.7,-1.4,0.1
29,14.9,0.502,0.234,24.3,0.8,0.4,1.2,0.056,1.1,-2.1,-1,0.3
30,17.9,0.538,0.357,28.7,1.3,0.9,2.2,0.104,2.4,-1.3,1.1,0.8
31,15.5,0.554,0.331,16.4,2.4,1.8,4.3,0.142,0.4,1.3,1.6,1.3
32,4.7,0.5,0,20.5,0,0,0,0.054,-11.5,-4.8,-16.3,0
33,14.1,0.524,0.258,19.8,1.5,3.2,4.7,0.122,-1.3,0.3,-1,0.5
34,7.3,0.398,0.078,9,0,0.5,0.5,0.076,-4.4,1.5,-2.9,-0.1
35,9.7,0.504,0.127,10.7,1.2,2.1,3.3,0.104,-0.7,1.6,0.9,1.1
36,17.3,0.575,0.248,20.5,3.3,1.4,4.8,0.127,2.6,0,2.5,2
37,17.7,0.561,0.319,24.6,1.5,0.6,2,0.139,2.4,-0.7,1.7,0.6
38,13,0.502,0.191,25.3,-0.3,0.8,0.5,0.022,-1.2,-0.9,-2.1,0
39,15.3,0.496,0.155,22,0.5,1.7,2.2,0.092,-0.4,1.7,1.3,1
40,11.9,0.525,0.188,19.5,1.9,1,2.9,0.071,-0.4,-0.8,-1.2,0.4
41,8.3,0.586,0.144,11.6,1,0.1,1.1,0.069,-1.8,-0.7,-2.5,-0.1
42,6,0,0,5.1,0,0,0,-0.005,-1.4,-6.3,-7.7,0
43,7.8,0.404,0.065,11.9,0,0.7,0.7,0.061,-2.9,1,-1.9,0
44,8.8,0.581,0.141,5.1,0.6,0.7,1.3,0.085,-3.8,1.5,-2.3,0
45,16.1,0.554,0.417,23.4,1.5,0.2,1.7,0.135,2.9,-2,0.9,0.4
46,10.6,0.48,0.514,13.1,-0.5,1.1,0.6,0.019,-4.5,-0.2,-4.6,-1
47,17.6,0.549,0.236,21.7,2.2,1.8,4,0.142,-0.4,0,-0.3,0.6
48,8.5,0.493,0.101,13,0.2,0.8,1,0.04,-2.5,0,-2.5,-0.2
49,10.6,0.415,0.2,21.7,-0.8,0.6,-0.1,-0.011,-3.4,-1.4,-4.8,-0.4
50,11.2,0.454,0.349,19.1,-0.4,0.6,0.2,0.022,-3.4,1.8,-1.6,0
51,4.8,0.453,0.238,12.8,0,0,0,-0.005,-5.2,-2.7,-7.9,-0.1
52,14.9,0.465,0.169,20.6,-0.1,0.6,0.5,0.062,-1.9,2.3,0.5,0.2
53,13.2,0.597,0.06,12.8,2.7,1.2,4,0.143,2.4,0.3,2.6,1.5
54,15.4,0.549,0.273,15.6,1.6,1.4,3,0.113,-0.8,0,-0.8,0.4
55,19.7,0.549,0.163,23.8,3.3,4.3,7.6,0.187,1.1,1.6,2.7,2.3
56,18.9,0.551,0.346,24.2,3.6,3.3,6.9,0.165,1,-0.2,0.8,1.4
57,10.3,0.458,0.417,20.3,0,0,0.1,0.029,-2.2,-1.9,-4,-0.1
58,4.3,0.325,0.061,20.2,-0.2,0.1,-0.1,-0.065,-6.3,-2.7,-9,-0.2
59,11.3,0.555,0.194,17.9,0.6,1.9,2.4,0.085,-2.3,0.7,-1.7,0.1
60,18,0.521,0.2,18.9,2.5,3.6,6.1,0.168,-0.2,1.8,1.6,1.6
61,13.7,0.505,0.281,20,1.1,1.1,2.3,0.085,-0.8,0.7,-0.1,0.6
62,12.3,0.465,0.225,15.3,1,2.9,3.9,0.113,-1.5,2.2,0.7,1.1
63,6.6,0.359,0.333,11.4,-0.1,0.2,0.1,0.023,-4.4,-2,-6.5,-0.3
64,12.9,0.502,0.231,22.9,0.5,0.3,0.8,0.022,-0.7,-1.7,-2.4,-0.2
65,14.7,0.556,0.345,16.8,2,0.3,2.3,0.076,-0.3,-1.2,-1.5,0.2
66,11.1,0.519,0.85,17,-0.1,0.2,0.1,0.031,-3,-0.7,-3.7,-0.1
67,13.6,0.507,0.166,22.8,0.8,0.8,1.6,0.054,-0.2,-0.9,-1,0.3
68,21.9,0.527,0.338,35.7,4.2,2,6.2,0.132,4.2,-0.9,3.3,2.9
69,14.9,0.556,0.149,19.5,2,1,3,0.111,1.8,-0.6,1.2,1
70,14,0.506,0.401,22.5,1.1,0.4,1.5,0.076,-0.6,-1.4,-2,0
71,11.7,0.501,0.152,20.4,1.2,1.1,2.3,0.059,-0.8,-1.2,-2,0
72,12.5,0.526,0.709,14.9,0.5,0.6,1.1,0.144,-1.8,0.5,-1.3,0.1
73,4.8,0.398,0.09,15.9,-0.6,0.4,-0.2,-0.022,-4,-0.7,-4.7,-0.3
74,14.9,0.392,0.364,15.7,0.1,0.1,0.1,0.147,-2.3,-2.5,-4.7,0
75,22.9,0.594,0.425,23.8,4.8,3.3,8,0.183,2.7,0.2,2.9,2.6
76,10,0.459,0.33,24.8,-0.7,0.4,-0.2,-0.022,-4.3,-0.8,-5.1,-0.4
77,16.7,0.547,0.143,16,3.9,1.2,5.1,0.136,2.4,-0.7,1.7,1.7
78,16.2,0.455,0.223,12.6,1.1,2.5,3.6,0.127,-0.1,2.3,2.2,1.4
78,14.5,0.428,0.236,11.5,0.3,1.6,1.9,0.1,-1.1,2.6,1.5,0.8
78,19.6,0.491,0.206,14.6,0.8,0.9,1.7,0.179,1.7,1.8,3.5,0.6
79,3.3,0.373,0.109,11,-0.3,0.3,0,0.004,-5.9,0.8,-5.2,-0.2
80,11.1,0.478,0.152,15.9,0.3,0.2,0.5,0.069,-1.4,-0.6,-1.9,0
80,25.2,1,0,17,0.1,0,0.1,0.211,6.7,2.6,9.3,0.1
80,10.1,0.448,0.162,15.8,0.2,0.2,0.4,0.06,-1.9,-0.8,-2.6,-0.1
81,5.6,0.409,0.242,15.3,-0.7,0.1,-0.6,-0.051,-5.9,-1.5,-7.4,-0.8
82,8.7,0.409,0.189,16.8,-0.3,0.3,0,0.001,-3.8,0.8,-3,-0.1
83,13.6,0.519,0.212,20.4,1,1.8,2.9,0.09,-0.7,0.8,0.1,0.8
84,11.2,0.499,0.262,17.6,0.6,0.6,1.2,0.044,-1.3,-0.9,-2.2,-0.1
85,13,0.578,0.203,17.4,1.5,2.8,4.3,0.112,-0.8,1.2,0.4,1.1
86,18.7,0.708,0.887,13,5.8,3.6,9.5,0.22,1.2,1.1,2.3,2.2
87,9,0.445,0.152,21.2,-0.3,0.2,-0.1,-0.021,-3.6,-1,-4.6,-0.1
88,11.1,0.501,0.02,10.1,0.6,0.4,0.9,0.092,-1,0.7,-0.2,0.2
89,8.1,0.405,0.209,14.8,-0.5,0.8,0.3,0.027,-5.6,0.7,-4.9,-0.4
90,7.9,0.452,0.189,21.8,-1.4,1.4,0,0,-4.9,-1.4,-6.3,-1.4
91,3.7,0.418,0.375,8.6,-0.2,0.3,0.2,0.025,-5.8,-0.3,-6.1,-0.3
92,13.6,0.526,0.293,17,2.3,1.5,3.8,0.098,0.3,-0.5,-0.2,0.9
93,12.1,0.622,0.308,10,2.3,1.2,3.5,0.13,-0.5,0.7,0.2,0.7
94,16.8,0.523,0.231,18.3,3.6,2.8,6.4,0.141,1,1.4,2.4,2.4
95,5.8,0.396,0.102,18.7,-0.3,0.3,-0.1,-0.011,-6.2,-1.4,-7.6,-0.4
95,0,0.305,0.082,20.9,-0.4,0.1,-0.2,-0.098,-9.8,-2.8,-12.6,-0.3
95,10.4,0.484,0.122,16.9,0,0.2,0.2,0.058,-3.4,-0.3,-3.7,-0.1
96,9.2,0.509,0.074,14.7,0.8,0.8,1.6,0.078,-0.5,-0.7,-1.3,0.2
97,21.7,0.499,0.373,29.7,2.1,2.2,4.2,0.104,0.4,-1.3,-0.8,0.6
98,15.7,0.506,0.28,26.6,1.6,0.7,2.3,0.069,1,-1.2,-0.2,0.7
99,14.5,0.488,0.233,28.1,0.3,0.7,1.1,0.029,0.4,-2.1,-1.7,0.1
100,14.9,0.538,0.247,13.6,1.8,1.7,3.4,0.147,-0.3,1,0.8,0.8
101,3.6,0.508,0.308,22.1,-0.2,0.1,-0.1,-0.046,-9.4,-2.3,-11.8,-0.2
102,21.2,0.605,0.159,24,1.8,0.4,2.2,0.144,4.1,0.3,4.3,1.2
103,16.9,0.551,0.286,16.6,1.8,2.3,4.1,0.137,-1.1,1.1,0.1,0.7
104,5.5,0.125,0,6.2,-0.1,0.1,0.1,0.035,-4.9,0.2,-4.7,-0.1
105,8.1,0.395,0.161,18,-0.8,0.9,0.1,0.008,-4.5,1.4,-3.1,-0.1
106,10,0.457,0.13,20.4,-0.7,0.8,0.2,0.014,-1.9,-0.2,-2.1,0
107,14.2,0.544,0.316,13.8,1.6,2.3,3.9,0.121,-1.2,0.8,-0.3,0.7
108,13.2,0.466,0.313,22.4,0,1.7,1.7,0.057,-2.4,-0.7,-3.2,-0.4
109,11.3,0.459,0.296,11.7,0.2,0.2,0.3,0.124,-0.6,1.1,0.6,0.1
110,14.6,0.582,0.167,18.6,0,0.1,0.1,0.106,-3.2,-2.7,-5.9,0
111,7.1,0.394,0.189,21.9,-1.3,0.6,-0.6,-0.05,-5,-0.1,-5,-0.5
112,11.7,0.515,0.106,15.5,0.8,1.6,2.4,0.075,-1.1,1.1,-0.1,0.8
113,14.1,0.5,0.219,19.8,2.3,3.6,5.8,0.132,0.6,1.1,1.7,2
114,4.8,0.424,0.214,19.4,-0.2,0.1,-0.1,-0.049,-6.4,-0.6,-7,-0.1
114,1.6,0.333,0,16.8,-0.1,0,0,-0.09,-9,1.4,-7.5,0
114,5.7,0.446,0.273,20.1,-0.1,0,-0.1,-0.039,-5.8,-1.1,-6.9,-0.1
115,12.8,0.503,0.367,25,1.1,1.4,2.5,0.054,-1.4,-1.3,-2.7,-0.4
116,11.2,0.498,0.1,15.5,-0.3,0.8,0.6,0.019,-1.6,-0.2,-1.8,0.1
116,10.8,0.461,0.095,17.2,-0.8,0.3,-0.5,-0.023,-1.8,-0.9,-2.8,-0.2
116,12.1,0.65,0.118,11.2,0.5,0.5,1.1,0.125,-1.2,1.7,0.5,0.3
117,-2.9,0.347,1,12.6,0,0,0,-0.116,-9.2,-3.1,-12.3,0
118,6.8,0.347,0.143,9,-0.3,0.2,-0.2,-0.025,-5.6,-0.2,-5.8,-0.3
119,6.9,0.515,0.19,15.3,-0.2,0.8,0.6,0.042,-3.8,-0.5,-4.3,-0.4
120,7.1,0.393,0.09,24.4,-1.4,0.8,-0.6,-0.046,-4.7,-1,-5.6,-0.6
121,18,0.567,0.317,21.8,3.6,1.5,5.1,0.139,1.9,0,1.9,1.7
122,15.4,0.575,0.255,17.7,4,1.1,5.1,0.121,1.6,-0.4,1.2,1.7
123,8.4,0.558,0.103,11.2,0.4,0.9,1.3,0.051,-2.4,0.6,-1.8,0.1
124,22.5,0.531,0.34,26.2,3,2.9,5.9,0.174,2,1.3,3.3,2.2
125,16.6,0.597,0.284,19,3.5,0.9,4.4,0.146,2.3,-0.9,1.4,1.3
126,26.2,0.61,0.386,31.3,8.5,3.7,12.2,0.23,6.2,0.8,7,5.8
127,11.3,0.525,0.75,22,-0.1,0.2,0.1,0.026,-4.7,1.2,-3.6,-0.1
128,8.3,0.465,0.393,14.2,0,0.3,0.3,0.033,-3.7,-0.5,-4.2,-0.2
129,9.4,0.487,0.132,15.8,0.3,0.5,0.8,0.041,-2.7,-0.2,-2.8,-0.2
130,17.5,0.509,0.264,28.7,1.6,0.9,2.6,0.059,1,-1.3,-0.3,0.9
130,18.6,0.516,0.264,30.7,1.2,0.4,1.5,0.054,2,-1.5,0.6,0.9
130,15.4,0.493,0.265,25,0.5,0.6,1.1,0.067,-0.8,-1.1,-1.9,0
131,6.3,0.333,0,11.7,0,0,0,-0.026,-5.1,2.7,-2.5,0
132,13.3,0.618,1.143,12.7,0.1,0,0.1,0.089,-0.8,-0.7,-1.5,0
133,9.9,0.538,0.554,14.6,0.2,0.2,0.4,0.057,-4.6,-0.2,-4.8,-0.2
134,19.6,0.632,0.381,11.2,0.6,0.3,0.9,0.193,1.5,3.5,5,0.4
135,9,0.497,0.116,16.7,0.2,0.1,0.3,0.041,-2.9,-0.8,-3.6,-0.1
136,9.2,0.504,0.986,8.8,0.2,1,1.3,0.079,-3.5,-0.2,-3.7,-0.3
137,16.4,0.512,0.287,23.8,2,0.6,2.7,0.059,0.3,-0.9,-0.6,0.8
138,4.8,0.298,0.32,14,-0.2,0.1,-0.1,-0.061,-5.1,-0.4,-5.6,-0.1
138,2.1,0.208,0.316,12.8,-0.2,0.1,-0.2,-0.103,-6.3,-0.1,-6.4,-0.1
138,16.7,0.581,0.333,19,0,0,0,0.122,-0.1,-1.8,-1.9,0
139,21.9,0.618,0.531,18.7,3.2,1.3,4.6,0.212,2.4,-0.2,2.2,1.1
140,17.4,0.592,0.2,22.6,1.8,0,1.8,0.104,2.5,-2.1,0.4,0.5
141,17.1,0.537,0.436,20.7,1.4,1.6,3,0.105,-0.6,-0.5,-1.1,0.3
142,13.4,0.491,0.193,20.8,0.7,1,1.7,0.042,-0.3,-1.2,-1.5,0.2
143,13.3,0.549,0.191,17.8,0.8,0.4,1.2,0.083,0.6,0.1,0.7,0.5
144,29.8,0.524,1.2,20.4,0.1,0.1,0.1,0.374,4.7,3.6,8.4,0
145,12,0.506,0.267,16,0.8,2.6,3.4,0.085,-1.1,1.1,0,1
146,8,0.464,0.193,13.6,0.1,1.1,1.2,0.038,-3.7,0.4,-3.3,-0.5
146,8.8,0.479,0.221,13.4,0.2,0.9,1.1,0.048,-3.4,0.8,-2.6,-0.2
146,5.9,0.429,0.13,14.3,-0.2,0.2,0.1,0.011,-4.3,-0.6,-4.9,-0.3
147,11.2,0.442,0.298,20.2,0,0.1,0.1,0.012,-1.3,-3.4,-4.8,-0.3
147,8.8,0.392,0.341,18.9,-0.1,0.1,0,-0.006,-3.2,-2.7,-5.9,-0.1
147,12.3,0.465,0.278,20.8,0.1,0.1,0.1,0.02,-0.4,-3.8,-4.2,-0.2
148,-0.9,0.333,0,9.7,-0.1,0,-0.1,-0.079,-8.4,-2.4,-10.8,-0.1
149,13.3,0.513,0.336,24.1,0.1,0.7,0.8,0.053,-0.4,-0.6,-1,0.2
150,11,0.519,0.326,17.2,0,0.2,0.2,0.053,-2.8,0.7,-2,0
151,9.9,0.453,0.469,23.4,-0.1,0.1,0,-0.019,-2.9,-1.3,-4.3,-0.1
151,11.4,0.533,0.75,21,0,0,0,0.03,-0.7,-3,-3.7,0
151,8.5,0.398,0.3,25.6,-0.1,0.1,-0.1,-0.065,-5,0.2,-4.8,0
152,11.1,0.569,0.5,9.3,0.2,0.2,0.4,0.134,-2.2,1.6,-0.6,0.1
153,13.5,0.522,0.132,20.7,2.4,0.8,3.2,0.092,1.1,-0.9,0.2,0.9
154,10.8,0.495,0.108,20.4,0.5,-0.2,0.3,0.012,-0.9,-2.5,-3.4,-0.4
155,14.9,0.519,0.134,19.3,1.8,1.9,3.7,0.106,0.2,0.7,0.9,1.2
156,-4.3,0,1,13.4,-0.1,0,0,-0.169,-15.9,0.3,-15.7,0
157,15,0.465,0.354,21.1,0.4,0.6,1,0.059,-0.5,0.8,0.3,0.5
158,16.5,0.563,0.448,20.7,2.9,1,3.9,0.14,1.9,-0.1,1.8,1.3
159,10.7,0.483,0.131,14.4,0.3,0.5,0.8,0.048,-1.6,0.9,-0.7,0.3
160,20.4,0.55,0.243,24.9,2.6,4.3,6.9,0.178,1.8,2.5,4.3,2.9
161,18.4,0.541,0.428,19.1,4.2,4,8.2,0.166,1,2.1,3.1,3.1
162,20.4,0.547,0.285,22.1,5.2,3.1,8.3,0.165,2.6,0.8,3.4,3.3
163,17.8,0.521,0.246,25.1,2.8,3.3,6,0.12,1.7,0.2,1.9,2.4
164,13.2,0.516,0.385,18.7,1.2,1.2,2.4,0.063,-1.2,-0.2,-1.4,0.3
165,16.5,0.555,0.285,19.3,2.8,3.2,6,0.148,1.4,2.1,3.4,2.7
166,9.2,0.493,0.173,15.3,0.2,0.3,0.5,0.028,-1.9,-0.4,-2.2,-0.1
167,16.9,0.522,0.334,18.6,1.8,2.6,4.5,0.167,-0.7,1.5,0.8,0.9
168,24.1,0.668,0.354,22.7,3.4,0.9,4.2,0.257,5.8,1,6.9,1.8
169,9.5,0.436,0.203,13.1,-0.1,0.2,0.2,0.029,-4.6,-0.1,-4.7,-0.2
169,1.8,0.333,0,9.9,-0.1,0.1,0,-0.004,-9.4,2.8,-6.6,0
169,10.5,0.441,0.214,13.4,0,0.2,0.2,0.033,-4,-0.5,-4.5,-0.1
170,4.4,0.371,0.116,12.5,-0.5,0.3,-0.2,-0.021,-5.3,-0.7,-6,-0.4
171,18.8,0.512,0.317,25.7,2,1.5,3.6,0.116,1.5,-0.6,1,1.1
172,13.5,0.549,0.257,23.3,1,0.7,1.7,0.058,-0.3,-1.4,-1.7,0.1
173,19.2,0.549,0.464,29.4,0.5,0.3,0.7,0.115,2.1,-0.3,1.8,0.3
174,21.2,0.578,0.326,20.8,4.9,2.7,7.6,0.172,2.2,0,2.2,2.3
175,8.4,0.488,0.069,21.9,0,0.1,0.1,0.011,-2.6,-2.4,-5,-0.3
176,18.6,0.542,0.309,25.9,4.5,2.2,6.7,0.155,3.5,-0.6,2.9,2.5
177,11.1,0.526,0.292,13.5,0.1,1.3,1.4,0.082,-3.6,0.1,-3.5,-0.3
178,15.5,0.579,0.21,17.6,2.5,2,4.5,0.142,1.8,1.2,3,1.9
179,15.8,0.574,0.203,23.6,0.8,0.4,1.2,0.072,0.7,-0.5,0.2,0.4
180,13.9,0.578,0.172,19.5,1.4,0.9,2.4,0.122,0.1,-0.6,-0.5,0.3
181,11.8,0.491,0.207,18,0.3,0.3,0.7,0.041,-1.6,-0.8,-2.4,-0.1
182,23.4,0.557,0.458,26.6,6.6,2.6,9.2,0.185,3.9,-0.2,3.7,3.4
183,16.3,0.589,0.542,17.7,0.1,0.4,0.6,0.131,-3.9,2.4,-1.4,0
184,13.9,0.508,0.045,22.3,0.1,0.2,0.3,0.055,1.3,-1.1,0.1,0.1
185,13.2,0.5,0.119,24.5,0.5,0.8,1.3,0.092,-0.7,-0.9,-1.7,0.1
186,14.7,0.511,0.58,20.9,2.2,1.7,3.9,0.129,-1.1,-0.7,-1.8,0.1
187,10.4,0.427,0.185,14.5,0.1,0.1,0.2,0.046,-1.3,-1.6,-3,-0.1
188,21.1,0.66,0.587,21.6,7.5,1.8,9.3,0.23,4.1,0.2,4.3,3.1
189,1.7,0.318,0.032,20.9,-0.3,0.1,-0.3,-0.145,-7.7,-2.3,-9.9,-0.2
190,13.7,0.505,0.174,15,0.4,1,1.4,0.127,-0.5,0.6,0.1,0.3
191,15.3,0.535,0.228,24.4,1.6,1.6,3.2,0.088,0.5,-0.8,-0.4,0.7
192,16,0.564,0.386,19.5,3.3,0.8,4.2,0.115,1.6,-0.8,0.8,1.2
193,11.7,0.492,0.393,20,0.1,0.2,0.3,0.03,-1.4,-0.9,-2.3,0
194,6.7,0.434,0.253,17.1,-0.3,0.4,0.1,0.011,-4.4,-0.7,-5.1,-0.3
195,14.2,0.54,0.32,20.6,0.4,0.4,0.9,0.087,-1,-0.9,-1.9,0
196,10.9,0.479,0.286,13.5,0.7,2.8,3.5,0.106,-2.2,-0.2,-2.4,-0.2
197,18.1,0.517,0.172,20.3,1.1,1.9,2.9,0.152,-0.2,1.6,1.5,0.8
198,8.9,0.459,0.229,9.9,0.1,0.5,0.6,0.028,-3.2,0.2,-3,-0.3
199,15.5,0.568,0.396,17.8,3.8,1,4.9,0.116,1.7,-0.1,1.5,1.8
200,3.1,0.427,0.316,16.8,-0.2,0.1,-0.1,-0.04,-6.5,-1.9,-8.5,-0.2
201,12.9,0.52,0.421,12.8,1.1,1.6,2.7,0.114,-2.1,0.2,-1.9,0
202,14,0.511,0.282,23,0.8,0.2,1,0.026,-1,-1.7,-2.7,-0.3
203,9.2,0.45,0.373,18.7,-0.4,0.7,0.2,0.015,-3.7,-0.3,-4,-0.4
204,19.3,0.539,0.358,21.1,3.2,3,6.2,0.154,1,0.4,1.4,1.7
205,14.9,0.501,0.342,18.7,0.9,0.8,1.7,0.066,-0.8,-1.5,-2.3,-0.1
205,9.9,0.416,0.335,16,-0.5,0.3,-0.1,-0.009,-2.9,-1.2,-4.1,-0.3
205,20.2,0.568,0.347,21.6,1.4,0.5,1.8,0.147,1.5,-1.8,-0.3,0.3
206,4.1,0.402,0.375,24.6,-1.2,-0.1,-1.3,-0.15,-6.6,-3.8,-10.4,-0.9
207,18.6,0.573,0.427,22.6,1.3,1.4,2.7,0.117,0.4,1,1.4,0.9
207,16.7,0.554,0.473,22.5,0.5,1.1,1.6,0.092,-0.7,0.9,0.2,0.4
207,24.2,0.624,0.313,23.1,0.8,0.3,1.1,0.191,3.5,1.5,5,0.5
208,15.7,0.557,0.308,17.2,2.8,1.3,4,0.152,1.8,0.5,2.3,1.4
209,12.3,0.5,0.242,18.6,0.6,0.9,1.6,0.055,-1.4,0.5,-0.9,0.4
210,15.8,0.522,0.285,17.9,0.5,0.8,1.4,0.118,-1.8,0.3,-1.5,0.1
210,15.1,0.529,0.289,17.1,0.5,0.7,1.1,0.118,-1.7,0.3,-1.4,0.1
210,19.3,0.492,0.267,22.6,0,0.2,0.2,0.12,-2.7,0.3,-2.4,0
211,9.2,0.511,0.108,13.9,0.4,1.4,1.8,0.069,-2.6,0.5,-2.1,-0.1
212,-3.3,0.154,0,16.9,-0.2,0,-0.2,-0.225,-8.4,-4.5,-13,-0.1
213,14.7,0.496,0.144,21.8,0.9,3.3,4.2,0.092,-0.5,0.9,0.4,1.3
214,6.9,0.56,0.893,13.4,-0.1,0.3,0.2,0.023,-5.9,-1,-6.9,-0.6
214,7,0.555,0.982,12.9,0,0.1,0.1,0.013,-5.8,-1.4,-7.1,-0.5
214,6.8,0.571,0.714,14.3,-0.1,0.2,0.1,0.044,-6.2,-0.2,-6.3,-0.2
215,10.4,0.382,0.208,13.9,0,0.1,0,0.013,-2,-0.2,-2.2,0
216,19,0.585,0.291,17.9,0.8,0.6,1.3,0.18,1.8,1.5,3.4,0.5
217,6.6,0.434,1,14.1,0,0,0,-0.012,-3.4,-4.7,-8.1,0
218,24.2,0.569,0.788,26.1,3.3,4.4,7.7,0.179,2.2,2,4.3,3.3
219,10.5,0.461,0.269,20.7,-0.2,0.7,0.5,0.025,-2.8,-0.9,-3.7,-0.4
220,3.6,0.354,0.182,19.4,-0.6,0.3,-0.3,-0.076,-7,-1.9,-8.9,-0.3
221,13.9,0.483,0.253,28.6,-0.1,0.2,0.1,0.012,-1.4,-1.4,-2.7,-0.1
221,14.7,0.492,0.252,28.3,0,0.2,0.2,0.026,-0.9,-0.8,-1.7,0
221,0.4,0.365,0.273,32.4,-0.1,0,-0.1,-0.207,-8.5,-9.7,-18.2,-0.1
222,-4.8,0.262,0.091,14.3,-0.5,0,-0.5,-0.193,-11,-0.9,-11.9,-0.3
223,17.9,0.539,0.414,19.3,3.6,1.7,5.3,0.118,0.2,-1.2,-0.9,0.6
224,19,0.556,0.241,15.7,3,3.2,6.2,0.167,0.1,2.3,2.3,1.9
225,17.6,0.537,0.31,17.7,3.1,4.2,7.3,0.158,1.5,2.5,4,3.3
226,20.5,0.577,0.307,20.1,4.4,2,6.4,0.185,3.1,-1.1,1.9,1.6
227,21.4,0.566,0.262,28.7,3.4,0.6,4.1,0.125,4.6,-0.5,4.1,2.4
228,4.7,0.464,0.11,10.9,-0.1,0.3,0.2,0.025,-4.3,0.5,-3.7,-0.1
229,17.9,0.54,0.254,23.3,2.9,0.9,3.8,0.119,2.5,-0.9,1.6,1.4
230,9.2,0.408,0.182,18.7,-0.4,0.5,0.1,0.011,-3.3,-0.3,-3.6,-0.2
231,10.7,0.485,0.268,21.3,-0.7,1.3,0.6,0.025,-2.6,0.2,-2.3,-0.1
231,8.9,0.459,0.221,22.5,-0.8,0.5,-0.3,-0.019,-3.1,-0.8,-3.9,-0.3
231,13.1,0.529,0.353,19.5,0.1,0.8,0.9,0.086,-1.8,1.7,-0.1,0.2
232,6.1,0.422,0.343,14.1,-0.3,0.1,-0.2,-0.043,-6.2,0.2,-6,-0.2
233,30.7,0.605,0.429,32,10,4.5,14.5,0.298,8.2,2.7,10.9,7.6
234,13.7,0.505,0.163,25.3,0.1,0.2,0.3,0.111,-0.8,0.4,-0.4,0
235,16.1,0.481,0.26,26.2,2.1,1,3.1,0.07,1.4,-1.6,-0.3,0.9
236,22.8,0.52,0.169,25.7,4.9,2.5,7.5,0.173,3.5,0.2,3.7,3
237,11.1,0.55,0.174,15.1,1.9,1.2,3.1,0.085,-0.2,-0.3,-0.5,0.6
237,10.9,0.556,0.157,14.6,1.4,1,2.4,0.1,0,0.2,0.2,0.6
