Rk,PER,TS%,FTr,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
203,16.2,0.521,0.443,20.8,1.3,2.1,3.3,0.086,-0.4,-0.5,-0.9,0.5
204,16.6,0.53,0.448,24,0.8,2.4,3.2,0.098,-0.9,1.2,0.3,0.9
205,13.4,0.563,0.286,14.8,3.8,4,7.8,0.154,-0.1,1.7,1.6,2.2
206,19.3,0.579,0.347,19.7,3.1,1.3,4.4,0.141,0.5,-1,-0.5,0.6
207,7.6,0.545,0.175,11.3,0,0.4,0.4,0.08,-3.3,0.9,-2.4,0
208,10.8,0.494,0.202,17.3,0.4,3.3,3.8,0.085,-2.4,1.4,-1,0.6
209,17.1,0.505,0.139,23.3,0.8,0.7,1.5,0.064,1.2,-0.9,0.4,0.7
210,11.9,0.73,0.778,11.5,0.7,0.6,1.3,0.126,-3.4,1.5,-1.9,0
211,-6.5,0.102,0.5,31.1,-0.1,0,-0.1,-0.412,-17.4,-3.3,-20.7,0
212,22,0.588,0.202,24.7,1.5,1.3,2.8,0.141,2.2,0.8,3,1.2
213,21.3,0.6,0.798,24,4,4.1,8,0.161,0.9,0.8,1.8,2.3
214,9.6,0.492,0.09,12.6,0.6,0.6,1.1,0.084,-1.6,-0.4,-2,0
215,18.2,0.552,0.312,19,2.3,1.8,4.1,0.143,0.5,0.4,0.9,1
216,19.6,0.576,0.203,19.8,5.2,4.4,9.6,0.173,1.1,0.6,1.7,2.5
217,13.7,0.57,0.288,13.3,2.7,3.1,5.8,0.135,-0.1,2.4,2.3,2.2
218,13.8,0.486,0.225,21.3,0.9,0.8,1.6,0.053,-1,-1.8,-2.8,-0.3
219,20.1,0.533,0.273,28.2,4.6,2.1,6.7,0.128,3.6,-0.2,3.4,3.3
220,-16.5,0,0,17.7,0,0,0,-0.362,-21.7,-6.1,-27.7,0
221,11.5,0.498,0.213,17.8,0.9,1.4,2.3,0.049,-1.6,-0.5,-2.1,-0.1
222,15.4,0.527,0.193,22.6,2.3,2.6,4.9,0.104,0.4,-0.3,0.1,1.2
223,0.1,0.27,0.154,13.9,-0.3,0.1,-0.2,-0.099,-7.4,0.9,-6.6,-0.1
224,8.5,0.503,0.478,11.8,0,0.2,0.1,0.04,-5,0.1,-4.9,-0.1
225,4.1,0.304,0.222,9.8,-0.1,0.1,0,0.01,-4.9,0.2,-4.7,0
226,29.3,0.649,0.432,31,12.3,3.7,15.9,0.264,7.8,1.1,8.8,7.9
227,1.5,0.251,0.095,16.1,-0.2,0.1,-0.1,-0.073,-8.9,-1.3,-10.2,-0.1
228,7.8,0.408,0.272,19.6,-0.3,0.4,0.1,0.019,-4.5,-0.3,-4.7,-0.2
229,6.9,0.58,0.667,8.3,0,0,0.1,0.082,-2.9,-0.3,-3.2,0
229,8.9,0.595,0.4,7.8,0.1,0,0.1,0.121,-0.9,0,-0.9,0
229,1.7,0.532,2,9.4,0,0,0,-0.02,-8.2,-1,-9.2,0
230,22.7,0.532,0.201,29.3,3.1,4.7,7.8,0.146,2.2,0.5,2.7,3
231,11.8,0.573,0.248,16.9,2.3,0.4,2.7,0.058,-0.6,-0.9,-1.4,0.3
232,4.7,0.457,0.095,15.8,-0.2,0.1,-0.1,-0.043,-4.7,-1.6,-6.3,-0.2
233,15.6,0.486,0.283,23.4,3,0.9,3.9,0.068,1.9,-1.9,0.1,1.4
234,13.4,0.577,0.284,16,1,0.5,1.4,0.092,-0.8,-0.7,-1.5,0.1
235,15.4,0.592,0.234,16.4,3.2,3.1,6.3,0.136,-0.4,1.1,0.7,1.5
236,10.8,0.537,0.201,14.3,0.9,0.5,1.4,0.085,-1.2,0,-1.2,0.2
237,18.5,0.552,0.292,20,1.4,1.6,3,0.15,1.6,2.9,4.5,1.6
238,15.5,0.564,0.192,22.3,3.9,1,4.9,0.091,2,-1.8,0.2,1.4
239,5.3,0.402,0.23,16.2,-0.5,0.5,0.1,0.008,-4.8,-0.3,-5.1,-0.3
239,6.1,0.431,0.229,16,-0.3,0.5,0.2,0.031,-4.5,0.3,-4.3,-0.2
239,-0.3,0.24,0.235,17.4,-0.2,0,-0.1,-0.144,-6.5,-4,-10.5,-0.1
240,11,0.522,0.118,15.1,0.4,1.5,1.9,0.041,-1.6,0.5,-1.1,0.5
241,-23,0,0.286,27.9,-0.2,0,-0.2,-0.661,-23,-4.4,-27.3,-0.1
242,15.4,0.666,0.162,15.6,0.6,0.1,0.7,0.147,4.1,-0.9,3.2,0.3
243,10.1,0.541,0.232,12.8,0.7,0.8,1.5,0.094,-1.2,-0.2,-1.4,0.1
244,5.8,0.373,0.235,11.1,0,0.1,0,0.013,-5.1,-1.5,-6.6,-0.1
245,19.1,0.577,0.274,18.3,4.6,2.7,7.3,0.169,1.9,0.3,2.2,2.2
246,18.2,0.63,0.726,12.4,5.3,5.8,11.1,0.186,0.9,1.6,2.5,3.3
247,14.7,0.558,0.362,16.9,1.6,1.3,2.9,0.148,-0.4,1.3,0.9,0.7
248,17,0.537,0.197,26.7,-0.2,0.7,0.5,0.036,-1.7,0.3,-1.4,0.1
249,15.6,0.523,0.239,23.3,1.3,0.9,2.2,0.05,-1.2,-2.4,-3.6,-0.9
250,2.3,0.47,0.286,14.4,-0.2,0.1,-0.1,-0.041,-7.5,-0.9,-8.4,-0.3
251,12.6,0.548,0.364,15.9,1.5,0.7,2.2,0.081,-1.4,-0.1,-1.5,0.2
252,12,0.516,0.521,15.2,0.9,2.2,3.1,0.098,-2.9,0.8,-2.1,0
253,12.4,0.532,0.744,14.6,0.4,0.9,1.3,0.07,-1.1,0.8,-0.4,0.4
254,16.5,0.523,0.296,26.8,2.4,0.4,2.8,0.055,1.7,-2.2,-0.5,0.9
255,13.5,0.653,0.154,14.2,3.9,2,5.9,0.118,0.9,0.2,1.1,1.9
256,16.5,0.514,0.203,19.4,1.3,2.2,3.5,0.124,-1.5,0.1,-1.5,0.2
257,10.5,0.54,0.533,18.3,0,0,0,0.027,-3.8,-3,-6.9,-0.1
258,3.4,0.42,0.846,13.3,-0.2,0.1,0,-0.025,-8.7,-0.2,-8.9,-0.2
259,7.5,0.543,0.225,13.3,0.3,0.2,0.5,0.036,-3,-1.6,-4.6,-0.5
260,13.4,0.522,0.105,20.1,1.4,1.8,3.3,0.102,-0.1,0.2,0.1,0.8
261,11.2,0.563,0.283,14.5,0.3,0.1,0.4,0.088,-2.4,-0.7,-3.1,-0.1
262,8.3,0.446,0.182,17.4,-0.4,0.3,-0.1,-0.01,-3.8,0,-3.8,-0.2
263,19,0.554,0.504,22.7,4.8,1.5,6.3,0.136,2.9,-0.5,2.3,2.5
264,12.7,0.506,0.235,28.6,0,0,0,0.024,-1.4,-2.5,-3.9,0
265,13.8,0.574,0.182,17,2.8,1.9,4.7,0.114,0.1,0.8,0.9,1.5
265,14.6,0.573,0.12,19.2,0.6,0.4,1,0.094,0.8,0.8,1.6,0.5
265,13.5,0.574,0.209,16.3,2.2,1.5,3.7,0.12,-0.2,0.8,0.7,1
266,19.1,0.566,0.302,24.3,4.1,3.5,7.6,0.16,1.1,0.3,1.3,1.9
267,7.3,0.469,0.397,14.3,-0.2,0.4,0.2,0.024,-5.9,-0.7,-6.6,-0.4
268,19.4,0.602,0.195,18.3,3.8,3.9,7.7,0.193,2.1,3,5.1,3.5
269,9.4,0.489,0.231,14.2,0.2,0.5,0.6,0.086,-4.7,0.8,-4,-0.2
270,17.6,0.566,0.191,21.1,1.1,0.9,2,0.149,1,0,1,0.5
271,10.7,0.535,0.14,14.1,0.5,1.1,1.7,0.083,-1.3,1,-0.3,0.4
272,129.1,1,0,47.8,0,0,0,2.123,42.1,-0.6,41.5,0
273,18.6,0.568,0.327,25,7.8,1.8,9.6,0.157,3.8,-0.6,3.2,3.9
274,14.3,0.572,0.4,20.4,2.8,1.6,4.4,0.103,0.2,-0.4,-0.2,0.9
275,14.5,0.551,0.392,16.1,2.6,1.8,4.4,0.108,-0.6,1.1,0.4,1.2
276,25.4,0.629,0.502,27.1,1.9,0.5,2.3,0.211,4,-0.3,3.7,0.8
277,17.7,0.605,0.376,14,7,2.6,9.5,0.176,1.2,-0.1,1.2,2.1
278,26.9,0.591,0.445,28.8,10.6,3.7,14.3,0.245,8.3,0.6,8.9,7.7
279,20.1,0.567,0.356,22.9,8.4,3.3,11.7,0.197,4.1,0.6,4.7,4.8
280,5.2,0.403,0.084,17,-0.7,0,-0.7,-0.058,-4.1,-1.7,-5.9,-0.6
281,13.2,0.51,0.148,19,1.2,1.2,2.3,0.074,-0.6,-0.5,-1.1,0.3
282,10.2,0.538,0.767,11.4,0.7,2.7,3.3,0.129,-4.1,2.7,-1.3,0.2
283,13.7,0.537,0.092,15.7,2.2,2.1,4.3,0.086,0.1,0.1,0.2,1.3
284,12.6,0.494,0.086,16.3,0.6,0.3,0.9,0.029,0,-2.4,-2.4,-0.2
285,11,0.562,0.246,17.1,0.5,0.8,1.3,0.07,-0.9,-0.3,-1.3,0.2
285,10.9,0.555,0.238,17.5,0.4,0.7,1.1,0.064,-1,-0.4,-1.4,0.1
285,13.3,0.768,0.5,10.3,0.1,0.1,0.2,0.174,0.6,0.4,1.1,0
286,12.2,0.521,0.154,11.6,0.5,0.7,1.2,0.09,-2.2,2.1,0,0.3
287,16.3,0.553,0.332,25,3.8,1.5,5.3,0.117,1.1,-0.8,0.3,1.3
288,8.2,0.528,0.104,14.5,0.1,0.2,0.3,0.055,-1.9,-0.8,-2.7,0
289,15.7,0.588,0.298,19.6,6.3,1.9,8.2,0.142,1.9,0.1,1.9,2.7
290,8.1,0.459,0.295,12.4,-0.1,0.4,0.3,0.029,-4.2,0,-4.2,-0.3
291,6.2,0.387,0.109,18.2,-0.6,0.2,-0.4,-0.058,-4.4,-1.6,-6,-0.3
291,6,0.355,0.042,19,-0.4,0.2,-0.2,-0.052,-4.4,-1.6,-6,-0.2
291,6.6,0.461,0.276,16.8,-0.2,0.1,-0.2,-0.07,-4.3,-1.7,-6,-0.1
292,11.2,0.516,0.16,23,0,0,0.1,0.002,-1,-2.4,-3.4,-0.5
293,8.3,0.503,0.347,11.2,0.2,0.8,1,0.049,-3,0.2,-2.8,-0.2
293,11.7,0.53,0.406,9.4,0.3,0.2,0.4,0.106,-1.7,2.3,0.5,0.1
293,7.5,0.498,0.335,11.6,0,0.6,0.6,0.035,-3.4,-0.2,-3.6,-0.3
294,9.7,0.439,0.143,17.6,0,0.4,0.4,0.02,-2.3,-0.8,-3.1,-0.3
295,9,0.521,0.191,20.9,-0.2,0.3,0.2,0.019,-2.9,-0.6,-3.4,-0.2
296,10.2,0.455,0.026,25,-0.1,0.1,-0.1,-0.039,-6.3,-0.1,-6.5,-0.1
297,7.7,0.485,0.211,16.9,-0.1,0.9,0.8,0.016,-2.9,-1.1,-4,-1.1
298,13.8,0.548,0.15,13.4,3.5,3,6.5,0.132,0.5,1.5,2,2.3
299,14.7,0.601,0.289,19.1,3.8,0.7,4.5,0.084,0.4,-0.5,-0.1,1.2
300,5.4,0.4,0.14,19,-0.5,0.1,-0.4,-0.073,-4.9,-2.7,-7.6,-0.4
301,12.5,0.541,0.16,19.1,1.9,0.8,2.7,0.053,-1.2,-1.1,-2.3,-0.2
302,16,0.569,0.183,22,1.5,0.9,2.5,0.122,1.5,0.9,2.4,1.1
303,13.9,0.534,0.333,14.5,1.4,0.8,2.2,0.108,-0.3,1.1,0.8,0.7
303,13.4,0.534,0.326,14.7,0.8,0.3,1.1,0.091,0.1,0.7,0.8,0.4
303,14.6,0.534,0.345,14.1,0.6,0.5,1.1,0.132,-0.9,1.7,0.8,0.3
304,9,0.55,0.217,12.8,0.6,0.2,0.8,0.055,-2.8,0,-2.8,-0.1
305,12.5,0.619,0.126,14.7,2.6,1.4,3.9,0.111,0.7,-0.3,0.4,1
306,8.6,0.459,0.215,17.7,-0.7,0.7,0,0.002,-3.4,-0.4,-3.7,-0.4
307,18.7,0.588,0.123,22.6,3.4,2.1,5.6,0.175,2.9,1.1,4,2.3
308,19.8,0.545,0.373,25.7,2.7,4,6.7,0.129,1.4,1.3,2.8,3
309,18.1,0.54,1.583,13.2,0.1,0.1,0.2,0.151,0.5,-0.1,0.4,0
310,30.9,0.6,0,22.6,0,0,0.1,0.242,9,1.7,10.6,0
311,10.1,0.445,0.238,14.5,-0.4,1.2,0.8,0.07,-5.1,1.2,-3.9,-0.3
312,18.1,0.531,0.362,21.4,3.7,2.3,5.9,0.106,0.6,-0.6,0.1,1.4
313,11.1,0.513,0.149,16.4,0.6,1.1,1.7,0.055,-1.9,0.3,-1.6,0.2
314,9.2,0.498,0.271,18.6,-0.1,0.2,0,0.006,-3.6,-0.9,-4.5,-0.2
314,11.9,0.544,0.313,20.9,0.1,0.1,0.1,0.027,-2.2,-1.6,-3.9,-0.1
314,1.5,0.324,0.154,13,-0.1,0.1,0,-0.041,-9.2,0.1,-9.1,-0.1
314,7.9,0.433,0.188,16.3,-0.1,0.1,0,-0.016,-2.9,0.4,-2.5,0
315,14.8,0.552,0.244,19.9,2.3,1.8,4.2,0.111,0.6,-0.1,0.5,1.1
316,18.4,0.564,0.387,23.2,4,2.4,6.4,0.143,0.8,0.2,1,1.6
317,13.9,0.57,0.167,19.4,2.1,0.3,2.4,0.081,0.7,-1.6,-0.9,0.4
318,10.7,0.504,0.324,17.8,0.3,1,1.4,0.069,-3.2,-0.6,-3.8,-0.4
319,6.7,0.448,0.132,10.7,-0.1,0.1,0,0.007,-5.9,-1.4,-7.3,-0.3
320,16.7,0.584,0.477,18.8,2.6,1.9,4.5,0.123,-0.9,0,-0.8,0.5
321,13.1,0.505,0.323,23.1,0.1,0.2,0.3,0.053,-2.2,-2.3,-4.5,-0.2
322,12.8,0.544,0.121,20.9,0.1,0.4,0.5,0.057,-0.8,-0.8,-1.7,0
322,7.8,0.503,0.094,21.1,-0.2,0.2,0,0.012,-4,-0.5,-4.5,-0.1
322,16.1,0.569,0.139,20.8,0.2,0.2,0.4,0.087,1.3,-1,0.2,0.1
323,0.2,0.231,0,11.2,-0.2,0.1,-0.1,-0.055,-9,0.3,-8.6,-0.1
324,11.1,0.479,0.302,22.5,-0.3,0.3,0,0.002,-3.7,-0.7,-4.4,-0.2
325,10.8,0.48,0.192,19.3,-0.1,0.2,0.2,0.04,-4.5,-1,-5.5,-0.2
326,2.9,0.318,0.111,7.4,-0.1,0.1,0,-0.008,-8.1,0.3,-7.8,-0.1
327,12.2,0.488,0.255,18.9,0.1,0,0.1,0.017,-1.3,-2.3,-3.6,-0.1
328,12.5,0.53,0.223,23.8,0.6,0.3,1,0.041,-0.7,-2.3,-3,-0.3
328,11.2,0.5,0.195,25.3,0,-0.1,-0.2,-0.012,-0.6,-3.6,-4.2,-0.3
328,14,0.571,0.263,22,0.6,0.5,1.1,0.105,-0.9,-0.7,-1.6,0
329,-1.7,0.306,0.205,17.2,-0.5,0.1,-0.4,-0.132,-8.2,-1.9,-10,-0.3
330,13.9,0.515,0.15,20.1,1.6,1.2,2.8,0.062,0.6,-1.7,-1.1,0.5
331,9.9,0.489,0.136,19.3,-0.4,1,0.6,0.025,-3.9,-1.2,-5.1,-0.9
332,20,0.531,0.419,18.7,4.5,6.6,11.2,0.19,1.7,3.6,5.3,5.2
333,11.1,0.599,0.041,12.9,1,0.5,1.4,0.127,1.5,-0.1,1.5,0.5
334,23.6,0.603,0.295,26.9,8.6,2.3,10.9,0.199,5,0,5,4.7
335,6.1,0.44,0.196,15.1,-0.2,0.1,-0.1,-0.021,-4.3,-1.1,-5.4,-0.1
335,6.2,0.455,0.222,20,-0.1,0,-0.1,-0.055,-3.9,-2.8,-6.6,-0.1
335,6.1,0.43,0.179,12.7,-0.1,0.1,0,-0.005,-4.5,-0.3,-4.7,-0.1
336,15.3,0.57,0.532,17.8,1.3,1.4,2.7,0.146,-1.6,0.2,-1.4,0.1
337,16.5,0.526,0.224,18.6,0.5,2,2.5,0.101,-2.2,1.9,-0.3,0.5
338,12.4,0.567,0.469,16,0.2,0.3,0.5,0.119,-5,0.2,-4.8,-0.1
339,13.6,0.514,0.34,24.4,-1.4,2.8,1.3,0.026,-1.9,0.4,-1.4,0.3
340,15.2,0.546,0.243,21,1.5,1.4,2.9,0.101,-0.9,-0.3,-1.2,0.3
341,3.8,0.255,0.4,10.4,0,0,0,-0.044,-4,-1.2,-5.2,0
341,5.6,0.307,0.5,10.7,0,0,0,-0.016,-3.1,-0.5,-3.6,0
341,-5.3,0,0,8.9,0,0,0,-0.179,-8.7,-4.4,-13.1,0
342,10.5,0.54,0.638,13.2,0,0.2,0.3,0.049,-4.7,0.7,-4,-0.1
343,10.4,0.492,0.16,15.5,0.8,0.6,1.4,0.062,-1.1,-0.4,-1.4,0.1
344,14,0.502,0.372,17,1,0.7,1.7,0.06,-0.9,-0.9,-1.8,0.1
345,18.9,0.554,0.093,28.4,0.2,0.4,0.5,0.105,2.9,-0.3,2.7,0.3
346,18.9,0.555,0.266,26.5,3.9,1.9,5.9,0.141,2,-1.2,0.9,1.5
347,15.9,0.565,0.224,19.3,5.1,2.5,7.6,0.131,1.5,0.2,1.7,2.6
348,14.6,0.533,0.145,17.2,1.8,2,3.8,0.118,0,0.5,0.5,1
348,10.3,0.457,0.131,15.4,0,0.3,0.4,0.042,-2.5,-0.9,-3.4,-0.1
348,16.2,0.559,0.15,17.9,1.8,1.6,3.4,0.147,1,1,2,1.1
349,25.9,0.58,0.397,23.7,9,3.2,12.2,0.27,6,2.6,8.6,5.8
350,20.7,0.582,0.355,22.9,4.3,1.5,5.9,0.169,2.2,-1.6,0.6,1.1
351,6.3,0.474,0.347,11.5,-0.9,1.7,0.8,0.031,-5,0.7,-4.2,-0.7
352,16.8,0.595,0.435,22.4,2.9,2.3,5.2,0.119,1.3,0.3,1.6,1.9
353,13.1,0,2,28.5,0,0,0,-0.18,1.8,-26.1,-24.3,0
354,19,0.67,0.646,17.1,3,1.7,4.7,0.176,0.2,0.8,1,1
355,14.6,0.529,0.239,16.2,1.2,2.8,4,0.098,-1.4,0.1,-1.3,0.3
356,10.3,0.52,0.329,18,0.2,0.2,0.4,0.063,-1,-1,-2,0
357,6,0.405,0.132,15.6,-0.4,0.3,0,-0.006,-4.9,-1.3,-6.2,-0.3
358,2.5,0.333,0,16.1,-0.1,0,0,-0.094,-8.8,-2.6,-11.4,0
359,8.8,0.39,0.178,14.1,-1,1.1,0.1,0.005,-3.8,0.5,-3.3,-0.4
360,9.7,0.469,0.043,23.2,-0.1,0,0,-0.012,-2.4,-2.4,-4.8,-0.1
361,7.6,0.379,0.141,15,-0.5,0.4,-0.1,-0.007,-5.6,1.2,-4.3,-0.2
362,13,0.642,0.063,9.3,2.5,0.9,3.4,0.127,-0.3,0.8,0.5,0.8
363,8.2,0.438,0.122,13.3,-0.2,1.8,1.5,0.038,-2.7,0.2,-2.5,-0.2
364,15.3,0.603,0.437,17.3,1,0.1,1.1,0.112,-2.1,-1.6,-3.6,-0.2
365,12.2,0.499,0.392,19.8,-0.1,0.7,0.6,0.055,-2.3,1.5,-0.8,0.2
366,7.7,0.531,0.786,11,0,0.1,0.1,0.06,-4.8,-0.2,-4.9,-0.1
367,18.3,0.51,0.281,26.1,2.9,3.5,6.4,0.113,0.8,-0.9,-0.1,1.3
368,16.6,0.598,0.266,21.8,2.3,0.7,3,0.147,2.5,-0.8,1.7,0.9
369,6.6,0.399,0.189,20.3,-0.3,0.2,-0.1,-0.043,-4.7,1.8,-2.9,0
370,9,0.452,0.08,16.1,-0.3,0.4,0.1,0.005,-3.2,-1.1,-4.4,-0.7
370,9.1,0.453,0.087,16.2,-0.2,0,-0.1,-0.008,-2.9,-1.5,-4.4,-0.5
370,8.6,0.45,0.065,16,-0.2,0.4,0.2,0.03,-4,-0.3,-4.2,-0.2
371,11.6,0.482,0.365,21.3,0.2,0.4,0.6,0.023,-2,-1.4,-3.4,-0.5
372,9,0.518,0.147,10.1,0.2,0.6,0.8,0.099,-3.8,1.4,-2.4,0
373,13.4,0.529,0.229,20,2,0.2,2.2,0.063,-0.1,-1.6,-1.7,0.1
374,15.6,0.544,0.222,23.5,1.3,0.5,1.8,0.101,0.8,-0.3,0.6,0.6
375,14.1,0.502,0.345,19.7,0.4,1.2,1.6,0.09,-2.7,-0.6,-3.2,-0.3
376,15.3,0.461,0.191,21.3,0.2,1,1.1,0.054,0.3,-0.6,-0.3,0.5
377,9.7,0.446,0.195,31.5,-0.6,0.4,-0.2,-0.036,-1.2,-1.9,-3.1,-0.1
378,12,0.553,0.13,18.6,2,2.2,4.2,0.094,0,-0.2,-0.2,1
379,15.4,0.491,0.422,16.4,2.2,3.6,5.9,0.107,-0.6,1.7,1.2,2.1
380,4.1,0.428,0.056,12.3,-0.5,0,-0.4,-0.05,-4.2,-1.3,-5.6,-0.4
381,12.1,0.513,0.313,15.5,0.7,0.7,1.4,0.061,-3,-0.5,-3.6,-0.4
382,7.8,0.462,0.126,12.8,0.2,1.4,1.7,0.046,-2.5,0.5,-1.9,0
382,8.3,0.437,0.06,13.3,0,0.3,0.3,0.029,-2.5,0.1,-2.4,0
382,7.6,0.472,0.152,12.6,0.2,1.2,1.4,0.052,-2.5,0.7,-1.8,0.1
383,14,0.478,0.34,16.4,0.1,0.6,0.7,0.057,-3,0,-3,-0.1
384,5.8,0.442,0.229,19,-1.1,0.4,-0.7,-0.054,-5.7,-1.6,-7.3,-0.9
385,13.4,0.505,0.243,23.8,-0.4,2.8,2.5,0.084,-2.8,0.4,-2.5,-0.2
386,15.3,0.559,0.21,23.5,1.3,1.2,2.6,0.084,0,-1.6,-1.6,0.1
387,10.4,0.517,0.203,11.9,0.9,2.1,3,0.092,-1.2,1.5,0.3,0.9
388,12.5,0.533,0.141,21.5,0.2,0.6,0.8,0.066,-4.3,-0.8,-5.2,-0.5
389,16,0.539,0.525,22.7,3.1,1.2,4.3,0.094,0.7,-1.5,-0.8,0.7
389,14.6,0.509,0.503,23.4,0.8,1.3,2,0.075,-0.5,-0.7,-1.3,0.2
389,18,0.585,0.559,21.6,2.4,-0.1,2.3,0.121,2.4,-2.5,-0.1,0.4
390,-8.8,0.129,0.667,23.7,-0.1,0,-0.1,-0.347,-12,-6.6,-18.6,0
391,3.9,0.46,0.286,13.2,-0.2,0.1,-0.1,-0.04,-6.2,-1.1,-7.3,-0.2
391,3.3,0.454,0.333,13.2,-0.2,0,-0.2,-0.054,-6.3,-1.6,-7.9,-0.2
391,9,0.5,0,13.6,0,0,0,0.073,-5.7,3,-2.7,0
392,9.6,0.48,0.147,14.1,0.4,1.6,2,0.048,-2.4,0.4,-2,0
393,10.2,0.452,0.38,20.8,-0.4,0.7,0.2,0.017,-1.8,-0.1,-1.9,0
394,16.1,0.535,0.442,18,1.4,0.7,2.1,0.115,-0.8,-1.4,-2.2,0
394,10.7,0.43,0.311,15.7,0,0.2,0.2,0.059,-5.4,-0.6,-6,-0.2
394,17.4,0.554,0.467,18.5,1.5,0.4,1.9,0.128,0.3,-1.6,-1.3,0.1
395,11.8,0.574,0.306,14,3.6,0.7,4.4,0.09,-0.7,-0.7,-1.4,0.3
396,8.8,0.481,0.373,17.2,-0.2,0.3,0.2,0.033,-3.9,-0.7,-4.6,-0.2
397,5.7,0.425,0.263,15.6,-0.2,0.1,-0.2,-0.032,-5.3,-1.1,-6.4,-0.2
398,8.5,0.437,0.171,17.2,-0.3,0.6,0.3,0.039,-3.3,0.3,-3,-0.1
399,0,,,0,0,0,0,-0.02,-6.1,-3.6,-9.7,0
400,13.7,0.629,0.179,15.4,0.2,0.1,0.2,0.119,-1.2,-1.2,-2.5,0
401,11.7,0.438,0.139,15.9,0,1,1,0.048,-2,0.6,-1.4,0.2
402,14,0.527,0.145,21.6,2.5,1.2,3.7,0.073,1,-1.2,-0.2,1.1
403,12.4,0.495,0.177,18.2,0.5,0.4,0.9,0.054,-2.4,-1.3,-3.6,-0.3
404,14.1,0.463,0.244,24.5,-1.4,2.5,1.1,0.02,-0.9,0.1,-0.8,0.8
405,8,0.489,0.122,14.9,-0.1,1.7,1.6,0.063,-3.1,0.5,-2.6,-0.2
406,11.8,0.441,0.133,25.6,-0.1,0,0,-0.023,-2.3,-0.4,-2.7,0
406,-40.6,0,0,46.2,-0.1,0,-0.1,-1.119,-31.4,-15.6,-47,0
406,17.7,0.543,0.167,23.4,0,0,0.1,0.098,0.9,1.3,2.2,0
407,15.2,0.507,0.303,25.4,0.6,1.5,2.1,0.103,-2.8,-0.9,-3.7,-0.4
408,16.5,0.572,0.5,17.7,2.3,2.1,4.3,0.163,-0.3,0.9,0.6,0.8
409,16.1,0.47,0.143,22.4,0,0,0,0.067,2.2,-0.5,1.7,0
410,14.7,0.564,0.226,19.4,2.6,4.8,7.4,0.13,0.4,1,1.3,2.3
411,9.7,0.584,0.262,8.1,0.5,1,1.5,0.072,-3.6,1.9,-1.7,0.1
412,6.6,0.491,0.176,8.8,0,0.1,0.2,0.061,-3.9,1,-2.9,0
413,18.8,0.596,0.364,23.4,2.9,0.9,3.8,0.124,0.3,-1.8,-1.6,0.2
414,14,0.516,0.342,24.3,1.8,0.4,2.2,0.053,-1.2,-1.7,-2.9,-0.4
415,16.4,0.497,0.226,24.1,1.9,2,3.9,0.091,0.1,-1.5,-1.4,0.3
416,5.9,0.436,0.216,19.4,-0.8,0.6,-0.2,-0.019,-5,-0.4,-5.4,-0.5
417,5.4,0.427,0.33,23.5,-0.7,0.2,-0.6,-0.098,-6.7,-2,-8.7,-0.5
418,17.1,0.541,0.362,25.7,3.3,1.9,5.2,0.098,1.2,-1.3,-0.1,1.2
419,3.8,0.398,0.294,18.2,-1,0.4,-0.5,-0.059,-6.8,-0.6,-7.4,-0.6
419,0,0.308,0.242,17.2,-0.8,0.3,-0.5,-0.094,-8.1,0.1,-8.1,-0.4
419,8.4,0.505,0.358,19.5,-0.2,0.2,-0.1,-0.017,-5.2,-1.4,-6.7,-0.2
420,14.3,0.559,0.117,20.5,1.6,1.1,2.7,0.094,1.4,-1.6,-0.2,0.6
421,7.8,0.431,0.305,14.3,-0.5,0.9,0.3,0.025,-4.8,1.8,-3,-0.2
422,7.4,0.501,0.099,15.3,0,0.2,0.2,0.016,-2.3,-1.2,-3.5,-0.2
423,2.6,0.536,0.217,9,-0.2,0.3,0,0.012,-8.1,0.7,-7.3,-0.3
424,7.3,0.485,0.071,18.5,0,0,0,0.001,-4.2,-2,-6.2,0
424,5.8,0.371,0.111,17.9,0,0,0,-0.031,-4.7,-1.7,-6.4,0
424,10.1,0.7,0,19.5,0,0,0,0.06,-3.4,-2.5,-5.9,0
425,20.5,0.574,0.371,26.3,6.4,1.3,7.7,0.149,3.9,-0.7,3.2,3.2
426,0.5,0.279,0.444,13.8,-0.1,0,-0.1,-0.117,-6.5,-3,-9.6,-0.1
427,4.6,0.444,0.125,18.7,-0.2,0.1,-0.2,-0.132,-7.1,-1.9,-9.1,-0.1
427,6.6,0.205,0.5,17.7,-0.1,0,0,-0.107,-8.3,1,-7.4,0
427,4,0.542,0,19.1,-0.2,0,-0.1,-0.14,-6.8,-2.9,-9.6,-0.1
428,9.5,0.57,0.196,11.3,1.4,0.6,2,0.055,-2.1,-1,-3.2,-0.5
429,11.1,0.523,0.292,14.4,0.9,1.7,2.7,0.064,-2.9,-0.4,-3.2,-0.6
430,14.3,0.555,0.147,22.6,3.5,3.2,6.7,0.112,0.9,-0.1,0.8,2
431,14.9,0.528,0.445,17.5,3.4,2.3,5.7,0.106,-0.6,-1.5,-2.1,-0.1
432,12,0.511,0.175,19.7,1,1,2,0.055,-0.4,-1.1,-1.5,0.2
432,9.7,0.484,0.139,17.1,0.4,0.5,0.9,0.038,-1.4,-0.9,-2.3,-0.1
