Rk,PER,TS%,FTr,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
80,12.7,0.52,0.245,18.5,1,0.8,1.8,0.084,-0.4,-0.6,-1,0.3
81,13.9,0.497,0.292,21.3,-0.4,1.6,1.2,0.035,-1.4,0.6,-0.7,0.5
82,13.9,0.587,0.256,17.8,2.1,1.5,3.6,0.092,0.4,-0.2,0.1,1
83,15.3,0.588,0.369,13.2,2.4,1.4,3.8,0.13,-0.8,0.1,-0.8,0.4
84,17.3,0.561,0.59,21.9,2.3,1.5,3.8,0.132,0,1.3,1.3,1.2
84,9.5,0.437,0.406,17.8,-0.1,0.2,0.1,0.038,-5.3,3.2,-2,0
84,18,0.57,0.604,22.3,2.4,1.3,3.7,0.141,0.6,1.1,1.7,1.2
85,14.7,0.606,0.545,12.7,2.1,1.6,3.8,0.112,-0.8,-0.2,-1.1,0.4
86,32,1,0,14.7,0,0,0,0.343,5.6,0.9,6.5,0
87,11.5,0.544,0.168,19.5,0.3,0.6,0.9,0.075,-1.5,-0.4,-1.9,0
88,23.9,0.75,0,35.5,0,0,0,0.025,15,-1,14.1,0
89,14.3,0.516,0.186,22.8,1.7,0.4,2.1,0.039,-0.1,-1.5,-1.6,0.2
90,10.8,0.465,0.134,21.7,-0.6,0.5,-0.1,-0.004,-2.9,-0.9,-3.8,-0.5
91,15.9,0.591,0.291,19.2,4.5,0.7,5.2,0.113,0.9,-0.8,0.1,1.2
92,7.7,0.498,0.303,10.6,0.1,0.7,0.8,0.053,-3.6,0.5,-3.1,-0.2
93,19.4,0.538,0.329,22.4,4.2,1.1,5.3,0.145,3.5,-0.5,3,2.2
94,4.6,0.352,0.102,18.7,-0.3,0.1,-0.2,-0.076,-4.8,-3.2,-8,-0.2
95,5.4,0.462,0.137,17.3,-0.1,0,-0.1,-0.017,-3.3,-3.1,-6.4,-0.2
96,1.7,0.4,0,16.5,-0.2,0,-0.1,-0.168,-7.7,-1,-8.8,-0.1
96,-3.3,0.25,0,16.8,-0.2,0,-0.2,-0.238,-10.2,-1.2,-11.4,-0.1
96,29.1,1,0,15,0,0,0,0.221,5.7,0.2,5.8,0
97,23.6,0.538,0.498,35.4,2.4,3.3,5.7,0.122,2.7,0.6,3.3,3
98,13.2,0.543,0.249,21.5,-0.1,2.1,2,0.05,-1.1,0.1,-0.9,0.5
99,12.2,0.572,0.167,16.4,3.1,1.2,4.3,0.098,-0.9,-0.1,-1,0.5
100,14,0.529,0.289,24.9,1.8,1.5,3.3,0.076,0.1,-1.5,-1.4,0.3
101,15.8,0.565,0.294,18.5,3.8,3.5,7.3,0.152,0.8,1.4,2.2,2.5
102,8.6,0.54,0.199,11,1.5,0.7,2.1,0.052,-2.3,-0.5,-2.8,-0.4
103,5.9,0.464,0.524,16.5,-0.3,0.4,0.1,0.014,-5.5,-0.2,-5.7,-0.4
103,5.9,0.464,0.527,16.6,-0.2,0.4,0.1,0.018,-5.5,0,-5.6,-0.3
103,5.8,0.468,0.5,16.4,-0.1,0,0,-0.012,-5.3,-1.5,-6.8,-0.1
104,13.8,0.603,0.241,17.4,1.2,0.2,1.4,0.097,0.7,-0.9,-0.2,0.3
105,31.5,0.669,0.25,32.6,13.8,4.1,17.9,0.318,10.3,1.6,11.9,9.5
106,14.9,0.634,0.048,20.4,0.6,0.4,1.1,0.11,1.8,-1,0.7,0.3
107,25,0.559,0.379,29.6,4.4,2.8,7.2,0.16,3.6,0.4,3.9,3.2
108,18.7,0.616,0.605,12.7,4.4,2.3,6.7,0.192,1,0.9,1.9,1.6
109,7.1,0.46,0.2,8.5,0,0,0,0.069,-3.6,-2,-5.7,0
110,17,0.606,0.429,15.2,1.2,1.1,2.4,0.162,-1.6,0.7,-0.9,0.2
111,9.6,0.505,0.304,14.1,0,0.2,0.2,0.033,-2.5,0,-2.5,0
112,10.8,,,0,0,0,0,0.116,-2.8,5.1,2.2,0
113,11.3,0.527,0.129,15.9,2.2,1.6,3.8,0.098,-0.7,-0.5,-1.2,0.4
114,15,0.549,0.258,17.4,3.5,2.8,6.4,0.128,0.7,0.2,0.8,1.7
115,21.5,0.55,0.474,29.8,7.5,2.4,9.9,0.169,3.2,-0.7,2.5,3.2
116,14,0.582,0.198,17,1.6,2.2,3.8,0.132,-0.1,0.9,0.8,1
117,17.1,0.601,0.428,16.7,3.4,2.5,5.9,0.127,-0.1,0.8,0.8,1.5
118,8.9,0.423,0.611,20.7,0,0.1,0.1,0.028,-4.6,-0.6,-5.2,-0.1
119,14.7,0.543,0.222,19.4,1.6,0.9,2.5,0.094,-0.4,0.4,0,0.6
120,15.5,0.537,0.189,21.9,2.4,2.3,4.7,0.096,0.1,-0.5,-0.4,1
121,21.2,0.499,0.553,24.1,2,5.5,7.4,0.133,0.8,0.3,1.1,2
122,11.7,0.602,0.201,12.7,2.6,2,4.6,0.105,-0.8,0.7,-0.1,1
123,4.2,0.3,0,17.7,0,0,0,-0.057,-4.3,-2.6,-7,0
124,16.9,0.523,0.297,17.6,1.6,3.6,5.2,0.163,-0.1,3.1,3,2
125,9.1,0.543,0.197,14.4,0.4,0.5,0.9,0.063,-2.6,-0.9,-3.5,-0.3
126,28.2,0.634,0.361,30.6,11,3.5,14.5,0.27,8.4,1.6,9.9,7.8
127,2.2,0.371,0.1,14.9,-0.3,0.1,-0.2,-0.075,-7.2,-1.5,-8.6,-0.3
128,11,0.46,0.123,20.7,0,0.1,0.1,0.046,-0.3,-1.1,-1.5,0
129,10.1,0.498,0.112,17.5,0.5,0.3,0.8,0.025,-1.5,-1.3,-2.8,-0.3
130,13.7,0.504,0.202,21.2,0.4,3.9,4.3,0.075,-1,1.1,0.1,1.5
131,17.8,0.621,0.301,19.8,0.7,0.2,0.9,0.133,2.5,-1,1.5,0.3
131,2.4,,,0,0,0,0,0.07,-4,2.2,-1.8,0
131,18.3,0.46,0.769,21.8,0,0.1,0.1,0.1,2.4,2,4.4,0.1
131,18.1,0.647,0.24,20,0.7,0.1,0.8,0.139,2.7,-1.5,1.2,0.2
132,10.7,0.51,0.182,17.1,0.1,0.3,0.4,0.03,-3.1,-1.1,-4.3,-0.4
133,12.6,0.62,0.438,11.7,0.3,0.3,0.6,0.119,-1.5,1,-0.4,0.1
134,17.9,0.534,0.296,24.7,0.8,0.6,1.4,0.087,1.8,-0.1,1.7,0.7
135,17.7,0.559,0.579,18.2,1.4,1.3,2.7,0.171,-0.6,0.4,-0.1,0.4
136,21,0.577,0.355,21,4,1.5,5.5,0.156,1.7,-1.4,0.3,1
137,13.2,0.527,0.1,18.9,0.2,0.2,0.4,0.064,-0.5,-0.2,-0.7,0.1
138,21.6,0.551,0.313,23.9,3.8,3.4,7.1,0.173,2.1,1.2,3.3,2.6
139,17.6,0.601,0.486,13.7,0.7,0.4,1.2,0.175,0.1,0.2,0.3,0.2
140,11.9,0.502,0.258,18.4,1,1.7,2.7,0.059,-1.7,0.1,-1.6,0.2
141,14.6,0.587,0.256,20.1,4,1.7,5.7,0.106,0.1,-0.5,-0.3,1.1
142,7.6,0.461,0.154,15.9,-0.4,0.9,0.4,0.012,-2.7,-0.5,-3.3,-0.5
142,7.8,0.457,0.141,16.8,-0.5,0.4,0,-0.002,-3,-0.8,-3.7,-0.5
142,7.1,0.469,0.181,14.1,0,0.4,0.4,0.038,-2.2,-0.1,-2.3,0
143,13.9,0.499,0.323,19.4,0.4,0.5,1,0.062,-1.5,-0.5,-2,0
143,4.7,0.383,0.25,15,-0.5,0.2,-0.3,-0.051,-6.3,-0.4,-6.8,-0.3
143,19.1,0.539,0.349,22,0.9,0.3,1.2,0.128,1.3,-0.6,0.8,0.3
144,12,0.625,1,22.8,0,0,0,0,-2.3,-0.3,-2.6,0
144,-1.6,0.25,0,17,-0.1,0,-0.1,-0.198,-10.5,-1.7,-12.3,0
144,47.4,1.094,5,38,0.1,0,0.1,0.514,19.1,3.5,22.6,0
145,12.9,0.586,0.101,15.1,1.6,1.3,3,0.119,0.3,0.5,0.8,0.8
145,11.8,0.586,0.113,13.2,0.8,0.8,1.5,0.097,-0.2,0.9,0.7,0.5
145,14.9,0.586,0.087,18.3,0.9,0.6,1.5,0.157,1.3,-0.2,1,0.3
146,19,0.582,0.617,23,5.5,0.9,6.3,0.165,3.4,-0.7,2.7,2.2
147,11.7,0.49,0.194,15.6,1.4,1.8,3.3,0.077,-1.7,0.7,-1,0.5
148,12.3,0.491,0.183,11.3,0.4,0.7,1.1,0.092,-1.6,3.1,1.5,0.5
149,17.7,0.528,0.347,23.4,1.8,1.9,3.7,0.098,0.8,0.9,1.7,1.7
150,21.7,0.529,0.29,24.6,3.2,3.9,7.1,0.149,2.7,2.3,4.9,4
151,15.5,0.538,0.252,22.4,1.8,2.1,3.8,0.078,-0.1,-0.3,-0.3,1
152,8.4,0.572,0.259,9.2,1,0.9,1.9,0.056,-3.2,0.6,-2.6,-0.2
153,20.9,0.557,0.364,30.4,4.4,4.8,9.2,0.157,3.7,1.2,4.9,4.9
154,15.7,0.556,0.292,14.6,3.2,2.2,5.4,0.133,-0.4,0.4,0,1
155,17.8,0.573,0.257,23.6,1.5,2.3,3.8,0.16,1.4,2.2,3.6,1.6
156,17.5,0.582,0.799,14.2,2.6,3.8,6.4,0.16,0,2.2,2.2,2
157,7.5,0.376,0.136,17.5,-0.4,0.4,0,-0.005,-5,-1.3,-6.3,-0.3
158,11.1,0.498,0.457,23.2,-0.4,0.5,0.1,0.004,-2.1,-1.5,-3.7,-0.5
159,17,0.541,0.333,17.3,3.2,2.2,5.4,0.139,0.9,0.1,1,1.4
160,13.5,0.565,0.226,20.3,1.7,0.4,2.1,0.069,0.9,-1,-0.1,0.7
161,19,0.592,0.271,18.9,4.2,3.1,7.3,0.156,0.5,0.1,0.6,1.5
162,12.4,0.506,0.2,24.8,-0.1,0.1,0,-0.033,-5.4,1.8,-3.6,0
163,12.6,0.506,0.538,18,0.5,1.6,2.1,0.05,-2.1,0.4,-1.7,0.1
164,11.2,0.479,0.315,19,-0.2,1,0.8,0.03,-2.8,-0.3,-3.1,-0.3
165,10.5,0.492,0.082,14.6,0.2,4.1,4.2,0.099,-1,2.1,1.1,1.6
166,19.3,0.587,0.402,18.8,6,5.1,11.1,0.19,2.6,2.9,5.5,5.3
167,12.4,0.468,0.154,15.2,0.1,0,0.1,0.121,-1.6,-0.4,-1.9,0
167,0.9,0,0,6.2,0,0,0,-0.082,-7.4,-1.1,-8.5,0
167,14.7,0.505,0.167,17,0.1,0,0.1,0.162,-0.4,-0.2,-0.6,0
168,10.1,0.491,0.157,19.8,0.3,1.4,1.7,0.052,-2.1,-0.9,-3.1,-0.4
169,14.6,0.52,0.277,19.8,1.2,1.4,2.6,0.086,-1.5,-1,-2.5,-0.2
170,13,0.51,0.267,20.2,1.3,1.7,3.1,0.065,-0.8,-0.9,-1.8,0.1
170,13.4,0.517,0.278,20.2,1.2,1,2.2,0.067,-0.4,-1,-1.4,0.2
170,12,0.496,0.243,20.4,0.1,0.8,0.9,0.061,-1.8,-0.7,-2.5,-0.1
171,22.1,0.544,0.322,29.8,2.2,1.6,3.8,0.156,3.4,1.1,4.5,1.9
172,19.1,0.694,1,15.6,0.2,0.1,0.3,0.201,-0.3,0.8,0.6,0
173,6.9,0.47,0.157,16.4,-0.6,1.1,0.6,0.021,-3.8,-0.7,-4.5,-0.8
173,7.4,0.486,0.152,15.3,-0.1,1,0.9,0.044,-3.5,0,-3.5,-0.4
173,5.7,0.438,0.167,19,-0.5,0.2,-0.3,-0.039,-4.5,-2.5,-7,-0.5
174,12.4,0.499,0.181,20.7,0,0.2,0.2,0.03,-1.6,-1.7,-3.3,-0.1
175,12.5,0.522,0.915,14.7,0.5,0.5,1,0.134,-3.5,-0.3,-3.8,-0.1
176,11.7,0.563,0.211,16.2,0.9,1,1.9,0.105,-1.1,0.2,-0.9,0.2
177,25.3,0.598,0.518,32.5,10.7,2.6,13.3,0.204,6.4,0.2,6.6,6.8
178,13.3,0.541,0.27,15.6,1.6,1.3,2.9,0.096,-0.5,0,-0.5,0.5
179,6.9,0.597,0.2,16,0,0,0,0.039,-2.3,-1.9,-4.2,0
180,14.6,0.635,0.511,14.5,0.7,0.2,0.9,0.118,-0.5,-0.1,-0.6,0.1
181,13.1,0.559,0.374,17.9,1.2,1.3,2.5,0.095,-1.4,1.5,0.1,0.7
182,12.7,0.566,0.174,16.5,2.8,1.2,4,0.079,-0.6,-0.2,-0.9,0.7
183,3.4,0.375,0,15.1,0,0,0,-0.032,-5,-0.9,-5.9,0
184,16.2,0.56,0.273,19.3,4.1,2.5,6.6,0.126,1.2,0.3,1.5,2.2
184,15,0.55,0.283,18.9,1.7,1.6,3.3,0.099,0.5,0.1,0.6,1
184,18.2,0.577,0.259,20.2,2.3,0.9,3.3,0.174,2.4,0.7,3.1,1.2
185,4.3,0.371,0.632,13.7,-0.2,0.1,0,-0.014,-7.2,0.9,-6.3,-0.1
186,9.1,0.434,0.262,12.8,0,0.4,0.4,0.072,-3.2,0.6,-2.6,0
187,12.4,0.508,0.212,17.1,0.6,1.4,1.9,0.09,-1.6,1,-0.6,0.3
188,1.6,0.694,1,10.5,0,0,0,-0.016,-8.6,0.4,-8.1,0
189,18.3,0.559,0.397,25.7,5.5,3.4,8.9,0.147,2.4,0.2,2.6,3.3
190,12.9,0.526,0.276,20.2,1,1,2,0.068,-1.1,-0.7,-1.8,0.1
191,18.6,0.58,0.402,19.1,1.2,1.1,2.3,0.117,-1.2,1.3,0.2,0.5
192,9.4,0.541,0.129,16.9,-0.1,1,0.9,0.029,-2.4,-0.7,-3.1,-0.4
193,11.2,0.507,0.353,12.9,1.1,1,2.2,0.056,-3.5,0.2,-3.2,-0.6
194,16.8,0.514,0.665,22.6,0.3,0.5,0.8,0.088,-1.1,0,-1.1,0.1
194,15.8,0.508,0.541,21.6,0.1,0.4,0.5,0.077,-1.6,0.4,-1.1,0.1
194,18.9,0.528,0.957,24.8,0.1,0.2,0.3,0.114,0,-1.1,-1,0
195,16.8,0.564,0.482,21.6,1.1,1.6,2.7,0.12,-1.3,1.6,0.4,0.6
196,13.2,0.555,0.203,15.8,3.4,2.8,6.2,0.118,0.1,0.7,0.7,1.7
197,16.4,0.534,0.228,20.3,1.6,2.3,3.9,0.124,-0.7,0,-0.7,0.5
198,12.2,0.543,0.202,13.2,0.8,1.3,2.1,0.117,-1.1,1.2,0.1,0.5
199,10.7,0.511,0.305,19.1,0.2,0.3,0.5,0.066,-1.9,-0.5,-2.5,0
200,7.2,0.504,0.124,11.6,0.1,0.5,0.6,0.044,-3.9,0.5,-3.5,-0.2
200,7.3,0.528,0.136,12,0.2,0.4,0.6,0.048,-3.9,0.3,-3.6,-0.2
200,6.2,0.227,0,8.2,-0.1,0.1,0,0.019,-4.3,1.8,-2.5,0
201,19.7,0.529,0.231,28.9,2.2,1.2,3.4,0.089,2.7,-0.6,2.1,1.9
202,9.4,0.489,0.162,16.2,-0.3,0.9,0.6,0.04,-3.3,0.1,-3.1,-0.2
202,4.7,0.407,0.137,15.4,-0.5,0.4,-0.1,-0.021,-6.1,0.4,-5.6,-0.2
202,11.8,0.527,0.174,16.6,0.2,0.5,0.8,0.072,-1.9,0,-1.9,0
203,12.3,0.636,0.532,11.8,0.6,0.3,1,0.1,-2.8,-1,-3.7,-0.2
203,7.2,0.571,0,9.1,0,0,0,0.04,-3,-3.2,-6.1,-0.1
203,12.9,0.641,0.583,12.1,0.6,0.3,0.9,0.107,-2.8,-0.7,-3.5,-0.2
204,14.2,0.519,0.377,13.5,0.5,0.7,1.2,0.094,-1.4,2.2,0.8,0.4
205,15.9,0.564,0.333,17.9,1,0.5,1.5,0.103,-1.1,-0.4,-1.5,0.1
206,14.1,0.542,0.206,21.5,3.4,2.5,6,0.112,0.7,0,0.7,1.7
207,19.4,0.565,0.123,20.6,4.9,4.5,9.4,0.172,2.2,1.6,3.8,3.9
208,18.9,0.604,0.79,18.4,3.5,3.1,6.6,0.138,0.3,-0.2,0.1,1.2
209,10.4,0.488,0.126,16.3,-0.2,0.1,-0.1,-0.006,-2.7,-2.2,-5,-0.7
210,6.7,0.509,0.333,13,0,0.1,0,0.01,-2.2,-0.6,-2.8,0
211,13.1,0.517,0.285,19.5,0.5,1.1,1.6,0.093,-1.6,-0.4,-2,0
211,11.8,0.524,0.196,18,0.3,0.5,0.7,0.073,-1.4,-0.9,-2.3,0
211,13.5,0.367,0.222,25,-0.1,0.1,0,0.012,-1.1,-1.6,-2.7,0
211,14.9,0.555,0.446,20.4,0.4,0.5,0.9,0.143,-2.2,0.8,-1.4,0
212,7.7,0.48,0.071,15.1,-0.1,0.4,0.3,0.045,-3.1,1,-2.1,0
213,13.9,0.533,0.139,17.6,2.5,3,5.5,0.105,-0.6,0,-0.6,0.8
214,12.2,0.565,0.226,12.1,2.3,2.1,4.4,0.122,-0.2,1.3,1.1,1.4
215,14.2,0.526,0.233,18.6,2.4,2,4.4,0.113,0.2,-0.4,-0.2,0.9
215,14.1,0.53,0.215,18.7,1.8,1.5,3.3,0.111,0.4,0.1,0.5,0.9
215,14.7,0.515,0.294,18.3,0.6,0.5,1.1,0.117,-0.5,-1.9,-2.4,0
216,10.3,0.572,0.062,13.5,0.7,1.6,2.3,0.089,-1.4,1.6,0.2,0.7
217,6.7,0.444,0.216,14.9,-0.2,0.2,-0.1,-0.024,-4.9,-0.6,-5.6,-0.1
218,19.9,0.54,0.217,29.5,3.2,1.7,5,0.143,3.2,-0.8,2.3,1.8
219,14.5,0.505,0.313,21.7,0.5,0.4,0.9,0.043,0,-0.7,-0.7,0.3
220,19.6,0.535,0.271,29.1,4.9,1.9,6.9,0.136,3.4,-0.6,2.7,2.8
221,27.5,0.588,0.347,31.4,9.6,4,13.6,0.242,7,2,9,7.5
222,18.2,0.507,0.22,24.2,1,1.8,2.8,0.123,-0.9,0.4,-0.5,0.4
223,12.7,0.446,0.273,21,0,0,0.1,0.07,-2.7,-3.7,-6.4,-0.1
224,9.7,0.585,0.279,13.4,1.4,1.3,2.7,0.099,-1.6,0.5,-1.2,0.3
225,10,0.522,0.15,18.1,0,0.2,0.2,0.022,-1.9,-1,-2.9,-0.1
225,7.2,0.466,0.129,20.1,-0.2,0.1,-0.1,-0.033,-4.3,-1.3,-5.7,-0.2
225,11.9,0.564,0.167,16.7,0.3,0.1,0.4,0.059,-0.3,-0.7,-1.1,0.1
226,13.7,0.491,0.257,20,0.8,0.7,1.5,0.082,0.2,-0.7,-0.4,0.3
226,13.1,0.491,0.266,19,0.4,0.4,0.8,0.094,0.1,-0.2,0,0.2
226,14.3,0.49,0.248,20.9,0.3,0.4,0.7,0.071,0.3,-1.2,-0.8,0.1
227,10.3,0.531,0.273,13.5,0.9,1.5,2.4,0.097,-2,0,-2,0
228,16,0.602,0.284,13.6,3,2.9,5.9,0.158,-0.4,1.6,1.2,1.4
229,8.2,0.482,0.216,13.6,-0.1,1.2,1.1,0.059,-3.3,1.3,-2,0
230,11.4,0.532,0.283,15.9,0.3,1,1.3,0.068,-1.5,0.5,-1,0.2
