Rk,PER,TS%,FTr,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
231,6.9,0.494,0.586,14.2,0.2,0.3,0.4,0.033,-4,-0.8,-4.8,-0.4
231,5.4,0.46,0.378,13.6,-0.2,0.3,0.1,0.015,-6.2,-0.4,-6.6,-0.4
232,8.4,0.485,0.234,15.3,-0.3,0.4,0.1,0.007,-3.8,-0.8,-4.5,-0.5
233,12.4,0.438,0.486,23,-0.2,0.2,0,0.001,-1.7,-1.8,-3.4,-0.1
234,8.1,0.478,0.066,14.2,0.1,0.2,0.2,0.054,-2,-1,-3,-0.1
235,11.1,0.418,0.14,16.2,0.1,0.2,0.2,0.032,-1.9,-2.2,-4.1,-0.2
236,7.8,0.417,0.152,19.6,-0.4,0.4,0,-0.003,-5.8,-1.5,-7.3,-0.4
237,-5.7,0,0,7.2,-0.1,0,-0.1,-0.172,-9.7,-1.2,-10.9,-0.1
238,17.1,0.512,0.181,18.1,0.3,0.4,0.7,0.128,0.3,1.4,1.7,0.3
239,17.2,0.606,0.51,15.9,3,3.2,6.2,0.148,-0.1,-0.2,-0.2,0.9
240,13.5,0.528,0.191,16.6,0.4,0.5,0.9,0.113,-1.2,0.8,-0.4,0.2
241,0.6,0.257,0.571,17,-0.2,0.1,-0.1,-0.127,-8.7,-1.2,-9.9,-0.1
241,-3.2,0.274,0.364,29.1,-0.2,0,-0.1,-0.275,-11.6,-5.6,-17.1,-0.1
241,3.7,0.21,1.333,7.3,-0.1,0,0,-0.008,-6.4,2.4,-4.1,0
242,16.3,0.529,0.138,25.3,0,1.6,1.6,0.058,-1.5,-0.8,-2.4,-0.1
243,17.6,0.588,0.309,22.4,1.2,1,2.3,0.101,-0.7,-1.4,-2.1,0
244,13.5,0.532,0.117,11.6,2.6,2.8,5.4,0.128,0.6,2.7,3.3,2.7
245,14,0.506,0.305,17.9,1.1,1,2.1,0.051,-1.6,-0.9,-2.6,-0.3
246,17.6,0.59,0.446,17.4,3.4,2.6,6,0.142,1.8,1.8,3.5,2.9
247,8.2,0.46,0.264,21.6,-0.1,0.2,0.1,0.013,-3,-2.4,-5.4,-0.3
248,12,0.511,0.256,22.8,0.3,0.8,1.1,0.022,-0.9,-1.9,-2.8,-0.5
249,13.9,0.637,0.13,14.5,4,2.5,6.4,0.137,1.1,0.7,1.8,2.2
250,17.2,0.585,0.205,14.5,3.9,2.5,6.5,0.171,0.2,0.4,0.6,1.2
251,14.4,0.618,0.804,15.5,0.3,0.1,0.4,0.086,-1.4,-0.6,-2,0
252,4.8,0.433,0.209,15.7,-0.6,0.2,-0.4,-0.032,-5.6,-1.6,-7.3,-0.8
252,3,0.384,0.158,18.3,-0.6,0.1,-0.4,-0.076,-7.1,-1.8,-8.9,-0.5
252,6.5,0.498,0.279,13.2,0,0.1,0.1,0.01,-4.2,-1.5,-5.7,-0.3
253,11.2,0.479,0.206,24.8,0.1,0.1,0.2,0.058,-2.7,-2.7,-5.4,-0.1
254,17.5,0.605,0.453,20,4.3,1.9,6.2,0.159,0.5,-0.7,-0.2,0.8
255,17.9,0.549,0.32,22.3,5.6,1.8,7.4,0.141,2.5,-0.5,2,2.5
256,11.7,0.545,0.136,15.7,0.9,2.4,3.3,0.082,-1.8,1.2,-0.5,0.7
257,19.2,0.561,0.276,23.2,5.4,3.7,9.1,0.15,1.4,0.4,1.8,2.8
258,9.8,0.46,0.263,14.7,0.1,0.3,0.4,0.059,-2.4,1.1,-1.3,0
259,16.4,0.592,0.24,16.4,3,3.3,6.2,0.166,1.1,2,3.1,2.3
260,12.1,0.596,0.321,13.9,1.8,0.7,2.4,0.097,-2.7,-0.6,-3.3,-0.4
261,10.4,0.485,0.25,15.9,0,0.2,0.2,0.057,-3.3,-0.7,-4,-0.1
261,3.3,0.359,0.214,17.5,-0.2,0,-0.2,-0.092,-6.5,-2.7,-9.3,-0.2
261,17.2,0.628,0.292,14.4,0.2,0.2,0.4,0.198,-0.2,1.3,1,0.1
262,11.1,0.53,0.181,18.2,0.3,0.9,1.2,0.071,-1.5,-1,-2.5,-0.1
263,9.4,0.528,0.383,10.8,0.1,0.5,0.6,0.092,-3.2,2.5,-0.7,0.1
264,16.4,0.546,0.249,24.2,5.1,0.7,5.8,0.088,2.1,-1.9,0.3,1.8
265,14.9,0.538,0.307,20.8,3,2.5,5.4,0.099,-0.1,0.4,0.3,1.5
266,13,0.536,0.283,14.3,1.7,0.9,2.6,0.086,-1.5,0.4,-1,0.4
266,7.4,0.434,0.227,12.8,-0.2,0.4,0.2,0.028,-5.4,1.6,-3.9,-0.1
266,14.6,0.559,0.296,14.7,1.9,0.6,2.4,0.102,-0.3,0.1,-0.2,0.5
267,24.7,0.567,0.358,28.6,6.4,2.6,9,0.191,3.4,-0.2,3.2,3
268,18.9,0.573,0.288,20,4.4,1.2,5.6,0.126,1.3,-0.7,0.6,1.4
269,17.9,0.458,0.477,28.9,0.1,0.9,1.1,0.084,1.4,-1,0.4,0.4
270,17.5,0.543,0.384,20.3,3.5,2.1,5.6,0.133,2,0.9,2.9,2.5
271,12.8,0.483,0.075,20.8,0.7,0.3,1.1,0.061,0.6,-1.2,-0.6,0.3
272,6,0.581,0.333,31,-0.1,0,-0.1,-0.23,-5.9,-2.9,-8.8,0
273,11.3,0.537,0.127,18.5,0.1,0.4,0.5,0.056,-2.6,-0.1,-2.7,-0.1
273,10.4,0.453,0.05,15.8,0,0.2,0.2,0.052,-2.9,1.2,-1.7,0
273,-6.4,0.5,0,26.3,-0.1,0,-0.1,-0.348,-13.8,-4.1,-17.9,0
273,12.3,0.577,0.167,19.7,0.1,0.2,0.4,0.068,-2.2,-0.6,-2.8,-0.1
274,7.9,0.489,0.632,20.2,0,0.1,0.1,0.017,-4.9,-0.9,-5.9,-0.2
275,10.6,0.497,0.52,17.1,-0.4,2.6,2.3,0.083,-4.7,1.4,-3.4,-0.5
276,18,0.553,0.146,19,2.9,2.5,5.3,0.127,1.6,0.6,2.2,2.1
277,7.8,0.455,0.093,13.6,-0.4,0.2,-0.2,-0.012,-3.5,-1.7,-5.2,-0.6
278,9.7,0.511,0.111,19.5,-0.2,0.9,0.7,0.047,-1.6,-0.5,-2.1,0
279,13.9,0.583,0.43,13.7,0.6,0.6,1.2,0.128,-1.5,0.4,-1.1,0.1
280,16,0.608,0.316,21,5,2,7,0.157,1.7,-0.7,1,1.6
281,10,0.57,0.141,14.3,1.1,0.3,1.4,0.057,-1.3,-0.5,-1.9,0.1
282,14.1,0.574,0.231,19.1,3.6,1,4.7,0.093,0.7,-0.2,0.5,1.5
283,11.3,0.478,0.317,15.3,0.1,1.7,1.8,0.047,-3.3,-0.1,-3.4,-0.6
284,9.3,0.472,0.221,18.4,-0.1,0.3,0.2,0.008,-1.9,-2.6,-4.5,-0.6
284,7.5,0.419,0.183,18.1,-0.3,0.2,0,-0.003,-2.5,-2.5,-5,-0.3
284,10.6,0.508,0.247,18.6,0.2,0,0.2,0.016,-1.6,-2.7,-4.2,-0.3
285,13.9,0.556,0.227,20.9,2.3,1.8,4.2,0.069,0.1,-0.6,-0.5,1.1
286,9.1,0.447,0.334,16.5,-0.8,1.2,0.5,0.017,-3.5,-0.6,-4.1,-0.7
287,20.7,0.589,0.353,21.1,2.7,2.2,4.9,0.163,0.4,1.2,1.6,1.3
288,7.7,0.422,0.179,8.7,-0.1,0.4,0.3,0.035,-3.7,1.3,-2.3,0
288,7.5,0.462,0.188,8.4,0,0.2,0.2,0.045,-3.8,1,-2.8,0
288,9.1,0.434,0.095,8.6,0,0.1,0.1,0.043,-3.1,2.5,-0.6,0
288,-6,0,0.667,14.7,-0.1,0,-0.1,-0.239,-9.1,-5.1,-14.2,0
289,12.7,0.527,0.248,13.7,1.5,0.7,2.2,0.072,-1.1,-0.2,-1.4,0.2
289,10.2,0.478,0.196,12.9,0.4,0.3,0.7,0.051,-1.9,0,-1.9,0
289,14.8,0.565,0.289,14.3,1.1,0.4,1.5,0.09,-0.4,-0.4,-0.9,0.2
290,11.4,0.54,0.181,16.7,1.9,1.1,3,0.085,-0.7,-0.3,-1,0.4
291,4.9,0.451,0.667,11.5,0,0.1,0,0.021,-8.3,0.7,-7.6,-0.1
292,11.4,0.532,0.227,15.9,0.6,0.3,0.9,0.089,-1.9,-0.1,-1.9,0
293,15.3,0.551,0.174,23.9,1.8,0.8,2.6,0.092,2,-0.9,1.1,1.1
294,-30.2,0,0,28.4,-0.1,0,-0.1,-0.779,-32.8,-5.5,-38.3,0
295,15.7,0.548,0.307,17.9,3.9,1.5,5.4,0.12,1.1,-0.2,0.9,1.6
296,6.3,0.529,0.074,9,0.2,0.3,0.5,0.034,-3.6,0.9,-2.7,-0.1
297,13.5,0.596,0.048,14.4,1.6,1,2.6,0.137,1.8,-0.3,1.5,0.8
298,5.9,0.349,0.167,23.1,0,0,0,-0.051,-6.6,-2.5,-9.2,0
299,14.1,0.59,0.079,20.2,0.7,0.8,1.5,0.109,0,0.2,0.2,0.4
300,19.8,0.55,0.407,22.4,4.8,2.9,7.6,0.154,1.7,1,2.7,2.8
301,10.8,0.414,0.261,14.9,0,1.2,1.2,0.082,-4.1,0.6,-3.6,-0.3
302,19.5,0.527,0.371,24.8,2.7,3.2,5.9,0.105,1.5,0.4,1.8,2.6
303,10.7,0.471,0.099,19.7,-0.4,0.7,0.2,0.006,-1.6,-0.7,-2.3,-0.1
304,8.1,0.475,0.197,16.2,-0.1,0.3,0.2,0.016,-3.3,-0.9,-4.2,-0.4
305,11.3,0.516,0.222,18.9,0.6,1.2,1.8,0.058,-1.2,-0.8,-2,0
305,12.1,0.537,0.188,18.4,1.1,0.9,2,0.084,-0.3,-0.8,-1.2,0.2
305,8.6,0.453,0.333,20.2,-0.5,0.3,-0.2,-0.022,-3.9,-0.5,-4.4,-0.2
306,12.6,0.473,0.194,19.7,-0.2,1.9,1.7,0.044,-2.2,0.2,-1.9,0
307,12,0.53,0.152,19.6,0.4,0.3,0.7,0.084,-1.9,0,-1.8,0
307,12.3,0.526,0.162,18.9,0.4,0.3,0.6,0.1,-1.5,0.7,-0.8,0.1
307,10.9,0.545,0.118,22.1,0,0,0,0.028,-3.3,-2.4,-5.7,-0.1
308,12.2,0.531,0.239,22.1,0.4,0.3,0.7,0.061,-1.9,-1.6,-3.5,-0.2
309,16.7,0.595,0.209,14.1,1.1,0.6,1.7,0.149,0,-1.2,-1.2,0.1
310,12.3,0.549,0.299,14.6,0.3,0.4,0.7,0.096,-2.8,-1,-3.7,-0.2
311,12.3,0.465,0.176,21.7,-0.6,0.7,0.1,0.005,-1.4,-2,-3.4,-0.5
312,-4.5,0.268,0,27.1,-0.3,0,-0.3,-0.272,-11.4,-5.4,-16.8,-0.2
313,9.1,0.494,0.18,13,0,0.3,0.3,0.062,-2.7,0.8,-1.9,0
314,16,0.605,0.244,17.8,3.7,0.6,4.3,0.127,1.8,-1.4,0.4,1
315,11.5,0.512,0.124,21.7,0.4,1.5,1.9,0.06,-1.2,-0.9,-2,0
316,14.4,0.498,0.131,22.5,1.1,1,2.1,0.05,0.1,-1.3,-1.2,0.4
317,15.1,0.557,0.193,22.1,0.9,0.8,1.7,0.065,-1.8,-0.9,-2.7,-0.2
318,18.1,0.534,0.376,17.2,2.7,4.7,7.3,0.145,0.6,2.7,3.4,3.3
319,11.3,0.602,0.077,13,3.2,0.8,4,0.116,1,-1,0.1,0.9
320,19.8,0.564,0.265,24.2,3.3,1.8,5,0.145,3,0.1,3.1,2.2
321,16.7,0.538,0.31,21.4,0.7,1.3,2,0.092,-1.9,0.6,-1.3,0.2
322,15.8,0.535,0.228,18.1,0.7,0.7,1.4,0.107,-1.9,0.3,-1.6,0.1
323,10.9,0.429,0.115,13.3,-0.3,3,2.7,0.081,-2.8,2.1,-0.7,0.6
324,-6.1,0.436,0.333,27.1,-0.1,0,-0.1,-0.369,-17.2,0,-17.2,0
325,15.8,0.496,0.278,19.5,0.7,3.7,4.5,0.104,-1,0.3,-0.7,0.7
326,14,0.493,0.654,16.4,0.1,0.1,0.3,0.135,-2.6,-0.4,-3.1,0
327,13,0.5,0.294,21.9,0.3,0.1,0.3,0.037,-0.5,-1.9,-2.4,0
328,13.1,0.534,0.427,14.6,1.2,1.5,2.7,0.116,-2,0.2,-1.7,0.1
329,10.3,0.475,0.061,23.3,-0.4,0.2,-0.2,-0.017,-1.6,-2.5,-4.1,-0.3
329,0.2,0.319,0.063,18.3,-0.3,0.1,-0.3,-0.129,-7.4,-3,-10.5,-0.2
329,9.7,0.45,0.053,18,0,0.1,0.1,0.041,-2,-1.9,-3.9,0
329,14.1,0.517,0.063,27.1,-0.1,0,0,-0.001,0.6,-2.5,-1.9,0
330,10.4,0.478,0.248,22.5,-0.2,0.1,0,-0.002,-1.5,-1.8,-3.2,-0.2
330,11.3,0.478,0.219,24.1,-0.1,0.1,-0.1,-0.006,-0.7,-1.9,-2.7,-0.1
330,8.4,0.478,0.333,18.9,0,0.1,0,0.006,-3,-1.5,-4.4,-0.1
331,23,0.588,0.332,27.7,7.1,2.3,9.3,0.206,4.1,-0.5,3.6,3.1
332,15.3,0.584,0.165,18.3,4.9,2.1,7,0.121,2,0,2,2.8
333,15.2,0.566,0.101,17.6,3.1,1,4.1,0.111,0.9,-0.9,-0.1,0.9
333,15.5,0.571,0.108,18.6,2.2,0.8,3,0.12,1.1,-0.9,0.2,0.7
333,14.5,0.554,0.083,15.4,0.9,0.2,1,0.09,0.5,-1.1,-0.6,0.2
334,26.4,0.594,0.377,22.6,10.6,3.4,13.9,0.287,6.4,2.4,8.8,6.4
335,6.2,0.423,0.05,11.8,-0.3,0.4,0.1,0.009,-4.9,1.6,-3.3,-0.2
336,20.2,0.572,0.437,22.5,4.6,2.1,6.7,0.163,1.7,-1.2,0.5,1.2
337,8.2,0.479,0.23,10.6,-0.5,3,2.5,0.062,-3.2,1.4,-1.8,0.1
338,11,0.468,0.109,18.3,-0.2,0.6,0.4,0.048,-4.8,-0.3,-5,-0.3
339,19.1,0.559,0.387,27.4,3.5,3.7,7.2,0.135,3,0.7,3.6,3.6
340,6,0.472,0.184,14.7,-0.3,0.2,0,-0.004,-3.8,-0.9,-4.8,-0.3
341,1.6,0.325,0.273,22.4,-0.1,0,-0.1,-0.107,-12.1,-6.6,-18.8,-0.1
341,17,0.6,0,27.9,0,0,0,0.114,-6,-5.4,-11.3,0
341,-7.7,0.137,0.5,19.2,-0.1,0,-0.1,-0.239,-15.9,-7.4,-23.2,-0.1
342,8.8,0.286,0.19,21.4,-0.1,0.1,0,-0.015,-5,-2.9,-7.8,-0.1
343,11,0.565,0.251,13.9,1.7,1.5,3.2,0.125,-0.8,0.6,-0.1,0.6
344,12.4,0.501,0.15,18,1,1.2,2.2,0.084,-0.2,-0.4,-0.6,0.5
345,6.8,0.402,0.2,14.8,-0.5,0.3,-0.2,-0.017,-5.4,0.5,-4.9,-0.4
346,13,0.595,0.114,11.7,2,1.3,3.2,0.123,-0.8,0.9,0.1,0.7
347,11.5,0.486,0.159,16.8,1.5,2.1,3.6,0.065,-0.9,-0.2,-1.2,0.5
347,12.5,0.502,0.192,18.1,1.2,0.6,1.7,0.057,-0.4,-1,-1.4,0.2
347,10.2,0.461,0.11,15.2,0.3,1.6,1.8,0.075,-1.6,0.7,-0.9,0.3
348,3.3,0.205,0.5,5.7,-0.1,0.1,0,-0.005,-7.4,0.1,-7.3,-0.1
349,1.3,0.296,0.125,13.1,-0.2,0,-0.2,-0.124,-7.2,-1.9,-9.2,-0.1
350,6.3,0.372,0.07,16.4,-0.2,0.3,0.1,0.02,-6.6,1.2,-5.4,-0.1
351,15.6,0.534,0.395,22.5,-0.1,0.6,0.5,0.073,-3.6,0.7,-2.9,-0.1
352,15.9,0.559,0.563,16.7,0.3,0.4,0.7,0.159,-2.7,-0.8,-3.5,-0.1
353,17.9,0.506,0.293,23.1,3.2,4.7,7.9,0.145,1,-0.7,0.2,1.5
354,14.7,0.571,0.216,20.8,4,0.5,4.5,0.091,1.3,-1.7,-0.4,0.9
354,16.1,0.592,0.222,21.5,3,0.2,3.2,0.097,2.2,-1.8,0.4,0.9
354,11.9,0.529,0.205,19.4,1,0.3,1.3,0.078,-0.5,-1.5,-2,0
355,12.6,0.495,0.098,18.5,0.3,1.1,1.4,0.07,-0.9,0.5,-0.5,0.4
356,0.7,0.21,0.182,22.4,-0.1,0,-0.1,-0.181,-7.9,-7.1,-14.9,-0.1
357,13,0.532,0.202,18.3,2.6,1.8,4.3,0.084,-1,0.2,-0.8,0.8
358,5.9,0.431,0.277,16.8,-1.2,0.1,-1.1,-0.038,-4.7,-1.6,-6.2,-1.5
359,14.6,0.509,0.151,21.6,2,0.2,2.2,0.078,0.8,-1.4,-0.6,0.5
360,17.4,0.54,0.183,25.1,3.5,2.4,5.9,0.136,2.5,0.3,2.8,2.5
361,10.9,0.451,0.34,19.1,-0.9,0.9,-0.1,-0.002,-3.8,-1.5,-5.3,-0.9
361,10.6,0.45,0.292,18.6,-0.7,0.5,-0.2,-0.01,-3.7,-1.9,-5.6,-0.7
361,12,0.454,0.487,20.8,-0.3,0.4,0.1,0.024,-4.2,0,-4.2,-0.1
362,18.1,0.516,0.2,21.7,1.2,2,3.2,0.108,1.6,0.6,2.2,1.5
363,10.4,0.491,0.092,19.6,0,0.8,0.9,0.034,-1.7,-0.7,-2.5,-0.1
364,8.3,0.368,0.286,17,-0.1,0.1,0,-0.017,-3.5,-0.8,-4.2,-0.1
365,16.2,0.482,0.514,21.2,0.4,2.6,3,0.085,-0.8,1.9,1.1,1.3
366,11.9,0.678,0.333,23.9,0,0,0,0.051,-2.7,1.7,-1,0
367,3.4,0.407,0.229,13.8,-0.2,0.1,-0.1,-0.024,-8,-0.7,-8.8,-0.4
368,10.2,0.509,0.18,14.5,1.8,-0.1,1.6,0.034,-1.1,-1.5,-2.5,-0.3
369,6.2,0.411,0.4,17.4,-0.1,0,-0.1,-0.016,-4.6,-1.6,-6.2,-0.2
370,18.7,0.523,0.225,16.9,2.3,3.7,6,0.149,-1.1,2,1,1.5
371,16.7,0.516,0.251,23.3,2.4,1.9,4.4,0.096,-0.3,-0.2,-0.5,0.8
372,16.3,0.533,0.381,23.7,0.5,0.4,0.9,0.11,-0.9,-2.6,-3.5,-0.1
373,12.8,0.617,0.148,11.4,3.6,3.1,6.8,0.146,0.6,1.8,2.4,2.5
374,0.1,0.373,0.5,26.4,-0.3,0.1,-0.2,-0.143,-10.1,-2.3,-12.4,-0.2
375,10.3,0.478,0.123,23.5,-2.1,2.2,0.1,0.004,-4.9,-0.7,-5.5,-1.5
376,17.7,0.529,0.513,25.7,2.9,0,2.9,0.084,1.6,-2,-0.4,0.7
377,8.5,0.499,0.696,20.3,-0.1,0.1,0,-0.017,-5.2,-1.3,-6.5,-0.1
378,11.7,0.516,0.171,15.6,1,1,1.9,0.094,-0.8,0.7,-0.1,0.5
379,11,0.474,0.236,20.6,-0.6,1.4,0.8,0.02,-1.1,-0.6,-1.7,0.1
380,29.2,0.667,0,37.2,0,0,0,0.061,5.2,-6.4,-1.2,0
381,10,0.517,0.193,15.8,1.1,1.2,2.3,0.048,-2.2,-0.8,-3,-0.6
382,7.8,0.425,0.29,15.7,-1,1.5,0.5,0.028,-5.6,1.3,-4.3,-0.6
383,9.6,0.455,0.321,17.5,0,0,0.1,0.017,-1.8,-1.2,-3,-0.1
383,9.9,0.455,0.321,17.7,0.1,0,0.1,0.022,-1.7,-1.2,-2.9,-0.1
383,-3.3,,,7.8,0,0,0,-0.212,-5.6,-3.7,-9.4,0
384,16.1,0.636,0.474,14.7,2.8,1.2,4,0.172,-0.6,0,-0.6,0.4
385,8.5,0.379,0.044,17.4,-0.8,0.4,-0.4,-0.04,-4.1,0,-4.1,-0.3
385,7.2,0.357,0.06,17.6,-0.8,0.2,-0.6,-0.073,-4.5,-0.7,-5.2,-0.3
385,12.1,0.442,0,16.7,0,0.2,0.1,0.049,-3,1.8,-1.2,0
386,17.6,0.522,0.249,26.5,4,2.7,6.7,0.12,1.6,-0.4,1.3,2.2
387,16.8,0.544,0.299,23.4,1.1,0.6,1.7,0.095,-1.4,-0.3,-1.6,0.1
388,17.7,0.501,0.272,26.7,-0.3,4.5,4.2,0.075,0.3,1.5,1.8,2.5
389,7.1,0.435,0.246,24.7,-0.6,0.1,-0.5,-0.082,-4.7,-2.3,-6.9,-0.4
390,17.3,0.498,0.3,25.8,1.1,1.7,2.8,0.104,-1.3,-1.4,-2.8,-0.2
390,16.1,0.474,0.271,24.8,0.3,1.1,1.4,0.116,-2,-0.3,-2.4,0
390,18.2,0.515,0.32,26.6,0.9,0.6,1.4,0.094,-0.7,-2.3,-3.1,-0.2
391,18.7,0.609,0.506,18.2,4.7,3.5,8.2,0.197,0.8,1.3,2.2,2.1
392,8.5,0.5,0.134,17.5,0.2,0.2,0.4,0.037,-1.6,-1.7,-3.3,-0.2
393,11.8,0.53,0.192,15.2,1.8,3.6,5.5,0.115,-1.7,1.7,0,1.2
394,8.1,0.522,0.088,11.8,0.5,0.9,1.5,0.061,-2,-0.4,-2.4,-0.1
395,10.5,0.498,0.248,13.6,-0.3,2,1.7,0.069,-5.1,2.3,-2.8,-0.3
396,11.4,0.931,2,8.9,0.1,0,0.1,0.128,-2,1.9,-0.1,0
397,22.1,0.637,0.487,25.7,2.1,0.6,2.7,0.191,1.6,-0.9,0.7,0.5
398,13,0.505,0.364,21,1.7,0.8,2.5,0.055,-0.6,-1.3,-1.8,0.1
399,13.5,0.534,0.28,14.9,1.3,1.4,2.7,0.146,-2.3,0.4,-1.9,0
400,4.3,0.25,0,26.1,0,0,0,-0.124,-6.3,-2.6,-8.9,0
401,10.3,0.531,0.258,14.9,1.2,0,1.2,0.039,-2.1,-1.5,-3.6,-0.6
402,6.2,0.43,0.31,25.8,-0.6,0.2,-0.4,-0.077,-6.9,-0.5,-7.4,-0.3
403,16.8,0.543,0.232,23,3.5,2.6,6.1,0.111,0.9,-0.6,0.3,1.5
404,6,0.412,0.142,18.2,-0.7,0.4,-0.3,-0.031,-5.5,0,-5.6,-0.4
405,12.3,0.495,0.059,19.4,0.5,0.5,0.9,0.087,-0.3,-1,-1.3,0.1
406,10.9,0.488,0.223,18.5,0.3,0.5,0.8,0.039,-1.5,-0.2,-1.7,0.1
406,10.9,0.505,0.231,18.2,0.3,0.4,0.7,0.042,-1.4,-0.3,-1.7,0.1
406,10.7,0.416,0.194,19.6,0,0.1,0.1,0.029,-1.8,0.1,-1.7,0
407,8.8,0.478,0.143,13.2,-0.3,1.5,1.2,0.049,-3.8,1.5,-2.3,-0.1
408,12.8,0.566,0.202,18,2.1,1.9,4,0.091,0,-0.2,-0.2,1
409,11.6,0.619,0.5,10.1,0.7,1.5,2.2,0.134,-3.9,2.4,-1.5,0.1
410,17.5,0.574,0.345,23,5.2,-0.1,5,0.114,2.5,-2,0.5,1.3
411,13.3,0.547,0.157,11.5,0.6,0.5,1.1,0.135,-1.8,1.6,-0.1,0.2
412,10.1,0.565,0.557,10.5,1,0.2,1.2,0.087,-2.3,-0.7,-3,-0.2
413,13.8,0.555,0.8,13.2,0.1,0.1,0.2,0.133,-1.9,2.2,0.3,0
413,8.8,0.543,4,8,0,0,0,0.077,-2.2,2.6,0.4,0
413,16.7,0.558,0.444,16.3,0.1,0.1,0.1,0.166,-1.7,2,0.2,0
414,9.6,0.418,0.228,21.1,-0.4,0.2,-0.2,-0.025,-5.1,-1,-6.1,-0.4
415,14.6,0.533,0.277,18.2,2.7,0.9,3.6,0.075,-1,-1.6,-2.6,-0.3
416,12.7,0.533,0.13,21.8,1.7,2.6,4.3,0.07,-0.1,-0.2,-0.3,1.3
417,16.1,0.516,0.364,18.3,3.2,2,5.2,0.098,-0.2,-1.6,-1.8,0.1
418,16.3,0.552,0.163,23.1,3.1,0.1,3.2,0.089,2.3,-2,0.3,1
419,10.6,0.467,0.111,13.1,-0.2,1,0.9,0.035,-1.8,0.3,-1.5,0.2
420,8.4,0.531,0.236,13.2,0.3,0.9,1.2,0.059,-2.5,-0.5,-3.1,-0.3
421,11.6,0.525,0.194,12.8,1.8,1.2,2.9,0.074,-1.3,-0.1,-1.5,0.2
422,9.4,0.485,0.649,10,0.1,1,1.1,0.075,-3.2,1.5,-1.7,0.1
423,3.4,0.288,0.113,16.3,-0.6,0.1,-0.5,-0.116,-7.5,-0.7,-8.2,-0.3
424,12.1,0.478,0.198,21.2,-0.7,2.9,2.1,0.035,-2.2,-0.2,-2.3,-0.3
425,6.2,0.413,0.25,21.5,-0.2,0.1,-0.1,-0.049,-7.3,-1.6,-8.9,-0.1
425,6.1,0.413,0.25,23.2,-0.2,0.1,-0.1,-0.063,-7.6,-1.8,-9.4,-0.1
425,8.5,,,0,0,0,0,0.122,-3.7,0.5,-3.2,0
426,12,0.503,0.442,12.1,1.1,1.5,2.7,0.098,-2.8,1.1,-1.7,0.1
427,14.2,0.516,0.216,19.3,1.5,0.7,2.2,0.071,0,-1.4,-1.4,0.2
427,13.6,0.521,0.139,18.5,0.6,0.4,1.1,0.07,-0.4,-1.1,-1.4,0.1
427,14.9,0.512,0.294,20,0.9,0.2,1.1,0.073,0.4,-1.8,-1.3,0.1
428,15.6,0.619,0.505,16.9,2.5,1.5,3.9,0.127,-1.1,0,-1.2,0.3
429,21.7,0.529,0.353,18.7,2.2,1.1,3.3,0.173,3.8,-0.1,3.7,1.3
430,1.2,0.457,0.571,12.1,-0.1,0.1,-0.1,-0.059,-9.4,0,-9.5,-0.1
430,12.8,0.521,1,17.8,0,0,0,0.083,-1.5,1.1,-0.4,0
430,-4.1,0.333,0,9.6,-0.1,0,-0.1,-0.122,-13,-0.5,-13.5,-0.1
431,16.3,0.502,0.152,23,3,0.7,3.8,0.067,1.6,-1.9,-0.4,1.1
432,7.6,0.48,0.342,12,-0.1,0.8,0.7,0.059,-5.6,1,-4.7,-0.4
433,14,0.481,0.106,21.9,0.4,1.1,1.6,0.069,0.5,-0.5,0,0.6
434,17.8,0.534,0.142,19.3,2.8,2.9,5.7,0.106,0,-0.5,-0.5,0.9
435,24,0.571,0.389,29.5,6.1,3.5,9.6,0.192,3.7,0.7,4.4,3.8
436,13.7,0.492,0.261,26.1,0.3,0.6,0.9,0.026,-0.4,-1.8,-2.1,-0.1
437,18.8,0.517,0.298,25.6,3.7,1.1,4.8,0.08,2.2,-0.8,1.4,2.4
438,20.8,0.521,0.416,29.3,2.2,2.2,4.5,0.134,2.7,1.1,3.9,2.4
439,11.6,0.49,0.415,14.5,0.6,2.5,3.1,0.072,-1.2,1.8,0.7,1.3
440,16.7,0.484,0.141,25.4,0.1,0.6,0.6,0.101,-1,0,-1,0.1
441,11.3,0.453,0.11,13,0.1,0.7,0.8,0.045,-1.9,0.9,-1,0.2
442,11.5,0.476,0.533,21.7,-0.1,0.1,0,-0.001,-2.8,-2.1,-4.8,-0.3
442,28.8,0.694,1,19.1,0,0,0.1,0.353,6.7,7.3,14,0
442,11.3,0.473,0.528,21.7,-0.2,0.1,-0.1,-0.007,-2.9,-2.2,-5.1,-0.4
443,13.9,0.544,0.198,17.2,2.5,1.3,3.8,0.12,0.3,0.6,0.9,1.1
444,7.7,0.366,0.208,11,-0.6,0.7,0,0.001,-3.9,0.4,-3.5,-0.3
445,5,0.394,0.216,25.4,-0.4,0.1,-0.3,-0.079,-7,-3,-9.9,-0.4
445,1.8,0.356,0.208,25.6,-0.6,0.1,-0.5,-0.147,-8.2,-4.1,-12.4,-0.4
445,19.5,0.563,0.25,24.4,0.1,0.1,0.2,0.227,-1.4,2.2,0.9,0
446,13.9,0.601,0.311,16.9,3.9,2.4,6.3,0.138,0.5,0.3,0.8,1.6
