Rk,PER,TS%,FTr,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
222,21.4,0.563,0.146,22.2,5.1,3.6,8.7,0.179,2.6,1.5,4.1,3.6
223,19.2,0.596,0.641,23.3,1.4,2.2,3.6,0.14,-0.3,-0.1,-0.4,0.5
224,16,0.571,0.286,15.1,0.1,0.1,0.2,0.141,-0.7,4.8,4.1,0.1
225,9.7,0.536,0.169,12.1,0.7,0.1,0.8,0.05,-2.7,-1.4,-4.1,-0.4
226,15.4,0.512,0.262,18.3,1.6,2.1,3.8,0.134,-1,0,-1,0.3
227,16.6,0.549,0.14,18.9,2.9,2.7,5.6,0.127,0.5,0.4,0.9,1.6
228,12.3,0.553,0.23,13.3,2.3,2.8,5.1,0.117,-0.4,1.4,0.9,1.5
229,16.8,0.554,0.192,22.1,2.3,1.7,4,0.146,1.6,-0.5,1.1,1
230,9.6,0.533,0.113,12.9,0.5,1.6,2.2,0.062,-2.3,1.1,-1.2,0.3
231,21.5,0.583,0.296,26.2,8.4,2,10.4,0.183,4.4,-0.4,4.1,4.2
232,14.6,0.522,0.278,22.6,1.1,1.4,2.6,0.055,-0.4,-0.7,-1.1,0.5
233,17.2,0.511,0.219,24.6,3.3,1.7,4.9,0.104,1.8,-0.6,1.1,1.8
233,15.6,0.511,0.2,22.1,1.8,1.1,2.9,0.101,0.9,-0.2,0.7,0.9
233,19.8,0.511,0.245,28.6,1.5,0.5,2,0.11,3.2,-1.3,1.9,0.9
234,16,0.593,0.852,12.2,0.4,0.2,0.5,0.165,-0.5,1.2,0.8,0.1
235,25.9,0.577,0.413,32.3,7.4,2.9,10.4,0.199,6.1,1,7.1,5.7
236,19.7,0.5,0.163,26.3,1.3,3.4,4.7,0.113,0.9,0.7,1.6,1.8
237,13.2,0.48,0.323,18.1,0.2,0.6,0.8,0.071,-2.1,-0.9,-3,-0.1
238,11.3,0.577,0.352,15.3,1.4,0.9,2.3,0.088,-0.8,0,-0.8,0.4
239,15.9,0.629,0.192,17.8,0.6,0.3,0.9,0.147,0.8,-0.5,0.3,0.2
240,19.7,0.522,0.263,26.3,2.6,0.7,3.3,0.136,4,-0.6,3.3,1.6
241,15,0.549,0.174,16.2,2,1.4,3.5,0.135,0.2,0.6,0.9,0.9
241,14.5,0.564,0.182,15.1,1.2,0.7,1.9,0.13,0,1,1,0.5
241,15.5,0.533,0.166,17.6,0.8,0.7,1.5,0.141,0.5,0.2,0.6,0.4
242,1.5,0.303,0.038,25.4,-0.2,0.1,-0.1,-0.128,-10,-0.9,-10.8,-0.1
242,-11,0.206,0,32.7,-0.2,0,-0.2,-0.373,-16.9,-3.5,-20.4,-0.1
242,13.6,0.477,0.111,18.4,0,0,0.1,0.108,-3.3,1.7,-1.6,0
243,15.4,0.603,0.249,15.7,3.5,1.6,5.1,0.124,0,-0.1,-0.1,0.9
244,10.2,0.515,0.104,15,0.2,0.6,0.8,0.074,-2.3,0.7,-1.7,0
244,6,0.425,0.133,16.9,-0.3,0.2,-0.1,-0.017,-5.1,-0.1,-5.2,-0.2
244,14.2,0.608,0.094,15.8,0.4,0.2,0.6,0.139,-0.7,1.2,0.5,0.1
244,9.7,0.502,0.067,10.9,0.1,0.1,0.3,0.102,-1,0.9,-0.1,0.1
245,17.9,0.617,0.252,17.4,2.5,1.6,4.1,0.143,0.7,1.7,2.4,1.5
246,14.1,0.523,0.172,20.3,2.6,1.5,4.1,0.07,0.7,-0.8,-0.1,1.3
247,4.8,0.43,0.333,17.4,-0.4,0.2,-0.1,-0.02,-5.6,-0.9,-6.5,-0.3
248,12,0.506,0.281,17,0.1,0.7,0.8,0.06,-2,1,-0.9,0.2
249,11.1,0.509,0.162,16.4,1,0.7,1.7,0.037,-1.1,-0.8,-1.9,0.1
250,1.9,0.406,0.524,9.8,0,0.1,0,0.013,-7.6,-0.6,-8.3,-0.2
251,11.1,0.565,0.229,15.8,1.2,0.4,1.5,0.11,0.2,-0.9,-0.7,0.2
252,6.9,0.459,0.201,15.3,-0.3,0.5,0.2,0.015,-4,-0.4,-4.4,-0.4
253,18.3,0.567,0.314,18.4,1.7,1.3,3,0.16,0.7,0.5,1.2,0.7
254,21,0.638,0.882,13.6,7.4,5.4,12.8,0.217,2.2,0.7,2.9,3.5
255,16.8,0.609,0.468,16.1,0.9,0.3,1.2,0.156,-0.6,-0.6,-1.2,0.1
256,15.5,0.564,0.348,17,2.7,1.8,4.5,0.149,0.2,1.3,1.4,1.2
257,17.3,0.537,0.186,22.5,1.1,2.2,3.3,0.112,-0.8,0.1,-0.8,0.4
258,20.3,0.564,0.252,24.7,4.3,2.1,6.4,0.145,1.6,-2.5,-0.9,0.6
258,17.5,0.535,0.203,25.1,1.4,1.3,2.7,0.099,0,-2.7,-2.7,-0.2
258,24.9,0.611,0.335,23.9,2.9,0.8,3.7,0.22,4.4,-2.3,2,0.8
259,10.5,0.508,0.284,14.4,0.3,0.4,0.7,0.061,-2.1,0.5,-1.7,0
260,8.6,0.473,0.307,14,0.4,0.3,0.7,0.027,-3,-0.3,-3.3,-0.4
261,15.1,0.519,0.444,18.4,1.6,2.2,3.8,0.114,-1.1,0.6,-0.5,0.6
262,10,0.506,0.2,14.6,0.1,0,0.1,0.033,-1.4,-0.9,-2.2,0
263,2.8,0.222,0.8,9.8,-0.1,0,0,-0.058,-4.4,-1.3,-5.7,0
264,8.5,0.41,0.5,15.7,0,0,0,0.061,-2.5,-3.5,-6,0
265,17.1,0.543,0.251,25.9,2,2.5,4.5,0.106,1.9,-0.3,1.6,1.9
265,18.5,0.556,0.26,26.6,2,2.4,4.4,0.124,2.5,0,2.5,1.9
265,10.5,0.472,0.203,22.6,0,0.1,0.1,0.016,-1.2,-1.7,-2.9,-0.1
266,14.8,0.699,0.197,14.4,5,2.4,7.5,0.148,2.4,0.4,2.8,3
267,14.2,0.53,0.237,15.8,0.8,2.5,3.3,0.118,-2,0.7,-1.2,0.2
268,12.9,0.727,0.333,11.3,0.2,0.1,0.3,0.171,-2.3,0.8,-1.4,0
269,14.9,0.538,0.22,20.5,1,0.7,1.6,0.123,0.9,0.8,1.6,0.6
270,14.9,0.578,0.407,18.1,2.3,0.5,2.8,0.112,-0.5,-1.7,-2.3,-0.1
271,10.9,0.504,0.181,13.6,0.8,0.9,1.7,0.045,-3,0.2,-2.8,-0.4
272,10.5,0.459,0.315,19.9,-0.2,0.3,0.1,0.012,-4.8,-0.8,-5.6,-0.2
273,11.3,0.515,0.261,22,-0.7,0,-0.7,-0.018,-2.2,-2.5,-4.6,-1.3
274,18.5,0.526,0.392,20.6,6,1,7,0.126,3,-0.9,2.2,2.8
275,6.3,0.426,0.229,24.8,-0.6,0,-0.6,-0.112,-4.3,-3.8,-8.1,-0.4
275,-22.5,0.073,0.333,36,-0.2,0,-0.2,-0.72,-21.2,-10.2,-31.4,-0.1
275,7.6,0.45,0.222,24.3,-0.4,0,-0.4,-0.083,-3.5,-3.5,-7,-0.3
276,11.5,0.555,0.201,15.2,2.5,2.4,4.8,0.099,-1,0.5,-0.5,0.9
277,17.8,0.541,0.332,19.6,1.6,1.6,3.2,0.168,0.1,0.8,0.9,0.7
278,-19.7,0,0,21.8,0,0,0,-0.527,-18,-9.7,-27.6,0
279,13.5,0.542,0.295,13.7,1.2,2.1,3.4,0.107,-2.8,1,-1.8,0.1
280,22,0.567,0.307,23,4.2,4.4,8.6,0.204,2.8,3.1,5.9,4.1
281,14.8,0.631,0.131,15.8,1.6,1.2,2.8,0.158,0.1,0.5,0.6,0.6
282,11.9,0.478,0.216,18.6,0.2,1.2,1.3,0.078,-2.5,-0.3,-2.8,-0.1
283,20.7,0.56,0.293,26.9,7.3,3.3,10.6,0.174,4.3,0.3,4.7,4.9
284,15.6,0.539,0.41,21.9,1.8,0.8,2.7,0.068,0.1,-0.5,-0.4,0.8
285,12.9,0.529,0.23,15.9,1.5,1.8,3.3,0.107,-1.4,0.6,-0.8,0.4
286,22.7,0.558,0.278,26.3,4.7,2.2,7,0.159,1.8,-0.7,1.2,1.6
287,16.2,0.574,0.291,15.5,3.2,1.9,5.1,0.15,0.1,0.1,0.1,0.9
288,18.8,0.562,0.337,21.7,5.8,2.9,8.7,0.165,3.2,-0.4,2.7,3
289,19.3,0.527,0.299,25.4,5.1,2,7.1,0.141,3.2,-0.1,3,3.1
290,-0.7,0,0,7.6,0,0,0,-0.057,-13.4,8.7,-4.7,0
291,13,0.461,0.048,19.9,0.2,0.1,0.3,0.058,-0.2,-2,-2.2,0
292,13.2,0.489,0.106,19.5,0.5,0.8,1.3,0.075,-0.7,-1,-1.7,0.1
293,10.8,0.516,0.481,12.5,0.1,2,2.1,0.09,-3.6,1.2,-2.5,-0.1
294,5.9,0.362,0.364,13.1,-0.3,0.2,-0.1,-0.031,-4.7,-0.1,-4.8,-0.1
295,11,0.489,0.127,12.9,0.8,0.9,1.7,0.074,-0.9,-0.1,-1,0.3
296,12.4,0.562,0.089,15.1,0.3,0.5,0.8,0.088,-0.7,-0.1,-0.8,0.1
297,1.6,0.34,0,13,-0.3,0.1,-0.2,-0.053,-6.6,-0.6,-7.2,-0.3
298,10,0.437,0.091,11.2,0,0.2,0.2,0.086,-4.4,2.2,-2.2,0
299,16.7,0.549,0.309,26.6,2,-0.1,1.9,0.069,1.7,-2.4,-0.7,0.4
300,16.1,0.586,0.193,19.8,4,2.2,6.2,0.147,2,1.1,3.1,2.6
301,10.4,0.455,0.37,13.1,0.1,1.2,1.4,0.074,-3.8,0.6,-3.2,-0.3
302,13.5,0.529,0.198,23.6,0.9,1.9,2.8,0.079,-0.2,-0.4,-0.6,0.6
303,10.6,0.466,0.256,18.3,-0.9,2,1.1,0.027,-2.7,-0.1,-2.8,-0.4
304,17.7,0.564,0.568,19.4,0.2,0.3,0.5,0.177,-2.1,-0.2,-2.3,0
305,12.5,0.496,0.179,18.2,0.8,0.5,1.4,0.045,-0.9,-1.1,-2,0
306,13.1,0.534,0.2,20.5,0.7,1.1,1.8,0.089,-1.3,0.8,-0.6,0.4
307,10.6,0.494,0.306,19.3,-0.9,1.5,0.6,0.02,-3.1,0.3,-2.8,-0.3
307,10.8,0.499,0.313,19.2,-0.8,1.4,0.6,0.023,-3,0.3,-2.6,-0.2
307,4.6,0.346,0.133,22.2,-0.1,0,0,-0.061,-7.2,-1.9,-9.2,-0.1
308,6.1,0.48,0.14,18.3,-0.3,0.2,0,-0.005,-4.1,-1.9,-6,-0.3
309,16.6,0.55,0.242,19,0.6,0.7,1.3,0.127,-1.4,-0.5,-1.9,0
310,14.4,0.567,0.418,18.9,0.1,0.3,0.4,0.071,-2.6,-0.2,-2.8,-0.1
310,16.7,0.597,0.475,19.2,0.2,0.2,0.4,0.109,-1.8,0.6,-1.2,0
310,6.8,0.455,0.222,17.7,-0.1,0,-0.1,-0.052,-5,-2.7,-7.7,-0.1
311,10.4,0.552,0.193,17.2,1.7,0.8,2.5,0.045,-1.3,-0.9,-2.2,-0.2
312,1.2,0.379,0.182,20.6,-0.2,0.1,-0.1,-0.149,-10.5,1.4,-9.1,-0.1
313,10.2,0.613,0.245,12.8,0.1,0.3,0.4,0.07,-3,0.2,-2.8,-0.1
314,14.1,0.548,0.3,20.1,2.2,0.9,3.1,0.103,-0.3,-0.2,-0.5,0.5
315,0.5,0.15,0,23.3,-0.2,0,-0.2,-0.238,-8,-3.2,-11.3,-0.1
316,15.6,0.563,0.18,19.9,3.2,3.5,6.7,0.135,0.5,1.1,1.6,2.2
317,14.1,0.525,0.195,23.9,1.3,2.3,3.6,0.093,0.8,0,0.9,1.3
318,13.3,0.548,0.266,15.3,1.4,0.8,2.2,0.084,-1.1,-1,-2.1,0
318,14.3,0.575,0.275,14.8,1,0.6,1.6,0.124,-0.6,0,-0.5,0.2
318,12.3,0.522,0.257,15.8,0.3,0.2,0.6,0.043,-1.6,-2,-3.6,-0.3
319,-5.1,0.143,0,8.5,-0.1,0,-0.1,-0.122,-9.9,-1.4,-11.3,-0.1
320,4.6,0.471,0.035,8.9,-0.1,0.5,0.4,0.028,-3.7,0.3,-3.4,-0.2
321,7.4,0.338,0.289,17.8,-0.2,0.2,-0.1,-0.03,-4.4,0.6,-3.8,-0.1
321,11.1,0.372,0.611,18.7,-0.1,0.1,0,0.01,-2.5,2.5,-0.1,0
321,3.6,0.3,0,16.8,-0.1,0,-0.1,-0.072,-6.4,-1.3,-7.7,-0.1
322,13,0.496,0.119,22.1,0.6,0.9,1.4,0.087,0,-0.2,-0.3,0.4
323,7.9,0.45,0.361,17,-1,1.4,0.4,0.02,-5.1,2.1,-3.1,-0.3
324,20,0.565,0.362,23.8,4,4.3,8.3,0.166,1.7,1.7,3.4,3.3
325,17.9,0.556,0.455,22.8,3,2.7,5.7,0.165,1.4,1,2.3,1.8
326,8.7,0.431,0.1,13.4,-0.1,0.2,0.1,0.04,-4.9,0.4,-4.5,-0.1
327,21.2,0.549,0.394,23.9,4,2.8,6.8,0.153,2,0,2,2.1
328,10.3,0.504,0.144,14.4,0.3,0.5,0.8,0.08,-2.7,1.1,-1.5,0.1
329,40.8,1,0,22,0,0,0,0.431,8.7,8.5,17.2,0
330,6.7,0.377,0.085,20,-0.5,0.1,-0.4,-0.068,-4.3,-2.1,-6.4,-0.3
331,13.7,0.52,0.148,19,2.2,1.8,4,0.093,0.1,0,0.1,1.1
332,15.8,0.523,0.211,23.3,1.8,2.7,4.6,0.085,-0.5,0.2,-0.3,1.1
333,14.8,0.604,0.145,16.5,4.4,1.2,5.7,0.151,1.9,-0.1,1.8,1.7
334,14.4,0.553,0.237,19.1,2.4,2.3,4.7,0.11,-0.4,-0.1,-0.5,0.8
335,16.6,0.594,0.382,16.9,3.5,2.2,5.7,0.133,-0.6,-0.1,-0.7,0.7
335,13.8,0.554,0.371,15.3,0.9,0.9,1.8,0.096,-1.9,-0.1,-1.9,0
335,18.7,0.621,0.389,18.1,2.5,1.3,3.9,0.161,0.4,-0.1,0.3,0.7
336,19.9,0.556,0.365,25.3,2.1,-0.1,2,0.11,3.5,-2.7,0.7,0.6
337,1.1,0.51,0.4,24.9,-0.1,0,-0.1,-0.171,-9.6,-2.3,-11.9,0
337,-41.7,0,0,45.8,0,0,0,-1.046,-36,-20.3,-56.3,0
337,3.6,0.615,0.5,23.7,-0.1,0,0,-0.12,-8.1,-1.2,-9.3,0
338,18,0.608,0.166,16.7,1.2,0.7,1.9,0.179,0.3,-0.2,0.1,0.3
339,9.3,0.517,0.246,15.5,-0.3,0.8,0.5,0.024,-2.7,-0.5,-3.2,-0.3
340,11.1,0.483,0.268,23.8,-0.2,0.8,0.6,0.023,-2.1,-1.3,-3.4,-0.5
340,9.9,0.466,0.256,24.4,-0.6,0.7,0.1,0.006,-2.7,-1.5,-4.3,-0.6
340,15.1,0.544,0.314,21.8,0.4,0,0.4,0.08,0.2,-0.7,-0.5,0.1
341,12.1,0.503,0.071,19.5,0.6,0.8,1.4,0.047,-0.1,-0.9,-1,0.4
341,9.9,0.501,0.049,15.7,0.3,0.3,0.6,0.047,-0.5,-0.9,-1.4,0.1
341,8.7,0.323,0.22,19.5,-0.2,0.2,0,-0.015,-4.2,0.3,-3.9,-0.1
341,14.5,0.53,0.063,22.7,0.5,0.3,0.8,0.058,1,-1,0,0.3
342,10.3,0.483,0.132,20.8,-0.2,0.3,0.1,0.007,-3.4,-1.6,-4.9,-0.4
343,15.3,0.482,0.407,13.7,2.4,3.1,5.6,0.13,0.1,2,2.1,2.1
344,15,0.493,0.352,17,-0.2,4.2,4,0.083,-2.6,2.3,-0.3,1
345,5.2,0.307,0.5,23.1,-0.1,0.1,0,-0.071,-10,-0.6,-10.5,0
346,8.6,0.554,0.036,14.1,0.2,0.1,0.3,0.075,-0.1,-1.8,-1.9,0
346,14.5,0.669,0.057,16.4,0.3,0.1,0.4,0.162,3.6,-1.2,2.4,0.1
346,1.3,0.357,0,11.3,-0.1,0,-0.1,-0.032,-4.7,-2.5,-7.2,-0.1
347,19.2,0.56,0.272,24.9,5.2,2,7.2,0.152,2.7,-0.5,2.2,2.4
348,14.8,0.483,0.345,20.7,-0.2,1.8,1.6,0.069,-3.7,0.9,-2.8,-0.2
349,3.8,0.379,0.225,19.2,-0.8,0.3,-0.5,-0.063,-7.3,-2.2,-9.5,-0.7
350,14.8,0.55,0.236,17.7,0.5,1.1,1.6,0.091,-1.7,1.5,-0.3,0.4
351,15.9,0.527,0.295,25.2,1.5,2,3.5,0.065,-0.1,-0.3,-0.4,1.1
352,15.9,0.558,0.258,21.1,1.5,2.1,3.6,0.12,-0.5,0.9,0.4,0.8
353,22.8,0.771,0.571,12.7,0.2,0,0.3,0.197,2.8,-1.4,1.4,0.1
354,15.6,0.506,0.302,19.1,1.3,2.9,4.2,0.116,-0.4,0.8,0.4,1
355,7.8,0.444,0.091,14.2,-0.4,0.9,0.5,0.029,-2.4,0.4,-2,0
356,14.9,0.571,0.057,24.3,0.1,0,0.2,0.113,3.1,-1.3,1.8,0.1
357,14.5,0.527,0.251,20.7,0.4,1,1.3,0.088,-0.1,-0.4,-0.5,0.3
358,15.9,0.539,0.2,24.5,2.4,1.7,4.1,0.1,0.1,-1.4,-1.3,0.3
359,16.3,0.567,0.233,20.6,3.8,1.7,5.5,0.121,2,-0.4,1.6,2
360,14.6,0.568,0.15,13.1,4.4,1.7,6.1,0.137,2.3,0.2,2.5,2.4
361,26,0.596,0.274,23.7,12.9,3.2,16.1,0.27,6.4,1.6,8,7.2
362,7.7,0.443,0.209,17,-0.7,0.2,-0.5,-0.033,-5,-2,-6.9,-0.9
362,2.9,0.317,0.286,19,0,0,0,-0.039,-8.7,-1.9,-10.6,0
362,7.8,0.448,0.207,16.9,-0.6,0.2,-0.5,-0.033,-4.9,-2,-6.8,-0.9
363,13.8,0.456,0.302,18.3,0,2.3,2.3,0.044,-1.5,0.3,-1.2,0.5
364,16.6,0.502,0.393,23.1,0.9,0.2,1.2,0.069,0.3,-2.3,-2,0
365,7,0.467,0.366,13.6,-1.2,1.3,0.1,0.006,-5.5,0.1,-5.4,-1
365,7.4,0.461,0.403,12.9,-0.8,1.2,0.3,0.017,-5,0.3,-4.6,-0.7
365,4.7,0.494,0.195,17.7,-0.4,0.2,-0.2,-0.059,-8.6,-1.1,-9.7,-0.3
366,15.2,0.58,0.32,19.9,3.2,2.3,5.5,0.138,1.2,0.3,1.5,1.7
367,18,0.57,0.648,19.2,2.5,2.3,4.8,0.131,-0.2,0.3,0.1,0.9
368,13.4,0.536,0.181,12,0.9,1.7,2.6,0.103,-1.5,1,-0.6,0.4
368,13.1,0.55,0.195,11.2,0.8,1.4,2.1,0.102,-1.7,1,-0.7,0.3
368,15,0.488,0.136,16.3,0.1,0.3,0.4,0.107,-0.8,0.8,0.1,0.1
369,9.9,0.55,0.215,13.8,2.1,0.8,2.9,0.078,-1.1,-1,-2.1,0
369,7.1,0.452,0.222,13.4,0.2,0.4,0.6,0.051,-2.9,-1,-3.9,-0.3
369,11.1,0.592,0.212,13.9,1.9,0.4,2.3,0.089,-0.3,-0.9,-1.3,0.2
370,11.6,0.523,0.202,15.1,1,1.8,2.7,0.092,-1.1,0.6,-0.5,0.6
371,13.8,0.552,0.493,17.5,0.3,0.3,0.6,0.122,-1.7,0.7,-1,0.1
371,34.9,0.765,0.4,38.3,0,0,0,0.138,4,8.9,12.9,0
371,13,0.535,0.5,16.6,0.3,0.2,0.6,0.121,-1.9,0.3,-1.6,0
372,11.8,0.453,0.282,17.3,0,0.7,0.8,0.06,-2.2,1,-1.2,0.1
373,12,0.451,0.175,22.5,0,0.2,0.3,0.041,-0.3,-1.1,-1.4,0
373,17.1,0.542,0.202,25.1,0.3,0.2,0.5,0.123,3.7,-0.8,3,0.2
373,7.7,0.3,0.176,20.6,-0.2,0.1,-0.1,-0.051,-4.6,-1.3,-5.9,-0.1
373,-1.6,0.214,0,15,-0.1,0,-0.1,-0.14,-9.5,-2.3,-11.8,-0.1
374,10.2,0.455,0.202,13.4,0.2,0.6,0.7,0.036,-3.5,0.9,-2.6,-0.1
375,12.2,0.557,0.18,11.6,1.3,1,2.3,0.092,-1.4,1.3,0,0.6
375,12.7,0.583,0.161,12.7,0.7,0.5,1.2,0.075,-1,1,0.1,0.4
375,11.4,0.496,0.224,9.6,0.6,0.5,1.1,0.127,-2.1,1.9,-0.2,0.2
376,12,0.504,0.162,15,1.3,1.2,2.5,0.086,-0.4,-0.2,-0.6,0.5
376,10.6,0.484,0.164,15.4,0.4,0.6,1,0.073,-0.9,-0.8,-1.6,0.1
376,16.9,0.616,0.102,14.5,0.5,0.2,0.7,0.165,2.6,1.4,4,0.3
376,11.8,0.486,0.181,14.7,0.4,0.4,0.9,0.072,-1,-0.1,-1.2,0.1
377,3.3,0.45,0.25,20.9,0,0,0,-0.057,-11.8,-3.2,-15,-0.1
378,-7.5,0.258,0.667,15.5,-0.1,0,-0.1,-0.276,-9.6,-5.6,-15.1,0
379,7.2,0.298,0.343,15.1,-0.2,0.2,0,-0.004,-4.6,-1.1,-5.7,-0.1
379,6.1,0.289,0.4,13.7,-0.1,0.1,0,-0.008,-4.8,-1.2,-6,-0.1
379,11.4,0.322,0.2,20.8,0,0.1,0,0.012,-3.7,-0.7,-4.4,0
380,19.5,0.538,0.32,24.3,3.4,3.8,7.2,0.149,1.4,-0.1,1.3,1.9
381,16.2,0.622,0.216,21,5.8,0.9,6.7,0.134,2.9,-1.6,1.3,2
382,-3.6,0.312,0.4,20.7,-0.1,0,-0.1,-0.121,-12.1,-3.8,-15.9,-0.1
383,11.7,0.458,0.124,21.3,0,0.4,0.4,0.045,-0.9,-0.4,-1.3,0.1
384,10,0.507,0.119,14.8,0.3,0.3,0.6,0.042,-2.8,-0.5,-3.3,-0.2
385,10.3,0.481,0.254,17.9,0.5,1,1.5,0.046,-2.5,-0.3,-2.8,-0.3
385,10.1,0.472,0.32,16.7,0.4,0.3,0.7,0.046,-2.5,-0.5,-3,-0.2
385,10.6,0.488,0.201,19,0.1,0.7,0.8,0.046,-2.6,-0.1,-2.7,-0.1
386,9.1,0.513,0.239,9,0.5,1.6,2.1,0.079,-2.4,1.7,-0.7,0.4
387,11.7,0.495,0.164,18.6,0.6,1.2,1.8,0.064,-1.5,-0.2,-1.7,0.1
388,8.5,0.471,0.358,14.9,0,0.1,0.1,0.012,-3,-2.3,-5.4,-0.2
388,8.2,0.467,0.667,13.9,0,0,0,0.009,-3.2,-2.2,-5.4,-0.1
388,8.6,0.473,0.186,15.5,0,0.1,0,0.013,-2.9,-2.4,-5.4,-0.1
389,10.6,0.432,0.18,22.5,0,0.2,0.3,0.021,-1.8,-1.2,-3,-0.1
389,10.6,0.433,0.196,22.6,0.1,0.1,0.2,0.024,-1.7,-1.4,-3.1,-0.1
389,10.4,0.429,0.118,22.1,-0.1,0.1,0,0.012,-1.9,-0.8,-2.7,0
390,15.3,0.502,0.408,20.2,0,1.4,1.5,0.089,-2.3,0.3,-2,0
390,11,0.513,0.527,16.6,-0.3,0.8,0.5,0.059,-4.6,1.4,-3.3,-0.1
390,19.3,0.496,0.343,23.6,0.3,0.7,1,0.118,0,-0.7,-0.7,0.1
391,13.5,0.448,0.121,19.5,-0.7,2.3,1.6,0.037,-1.1,0.3,-0.8,0.6
391,15.4,0.422,0.18,18.2,-0.2,1.1,0.9,0.064,-0.5,0.9,0.4,0.4
391,12.4,0.46,0.094,20.3,-0.5,1.2,0.6,0.023,-1.4,-0.1,-1.5,0.2
392,15.9,0.493,0.224,31.7,0,1.2,1.2,0.038,1.6,-2.2,-0.6,0.6
393,11.2,0.519,0.074,18.3,1.3,1,2.4,0.054,-0.1,-1.3,-1.4,0.3
394,15.2,0.452,0.324,20,0.1,0.4,0.5,0.033,-0.3,0.2,-0.1,0.3
395,8.2,0.591,0.087,13.8,0.6,0.7,1.3,0.061,-1.7,-0.6,-2.3,-0.1
396,0.8,0.255,0.204,11.2,-0.7,0.4,-0.3,-0.056,-7.1,-0.3,-7.3,-0.4
397,10.9,0.449,0.268,14.8,0.3,0.6,0.8,0.035,-2.9,-0.6,-3.5,-0.4
398,5.1,0.422,0.083,9.3,0,0.1,0.1,0.017,-4.3,0.9,-3.3,-0.1
399,9.4,0.498,0.272,17.9,-0.5,1.1,0.6,0.025,-4.2,0,-4.2,-0.6
400,15.2,0.507,0.279,17,0.4,1.2,1.6,0.132,-2.4,1.4,-1,0.2
401,15.7,0.516,0.269,27,1.1,1.4,2.5,0.08,-0.1,-1.2,-1.3,0.2
402,16.8,0.515,0.352,22.8,1.7,2.7,4.4,0.126,-0.5,0.2,-0.3,0.7
403,15.1,0.543,0.17,21.4,1.6,1.1,2.7,0.115,0.6,-1.1,-0.5,0.4
404,13.8,0.506,0.233,14.6,0.8,1.7,2.5,0.121,-0.8,1.8,1,0.8
405,12.5,0.535,0.182,21.5,0,1.7,1.7,0.066,-4.1,0.3,-3.8,-0.6
406,11.1,0.49,0.518,18.7,0.4,0.7,1.1,0.044,-1.8,-0.9,-2.7,-0.2
406,8.1,0.442,0.481,18.7,-0.4,0.1,-0.3,-0.025,-3.2,-1.9,-5.1,-0.5
406,14.7,0.547,0.563,18.6,0.8,0.6,1.4,0.125,-0.2,0.3,0.1,0.3
407,11.4,0.497,0.136,17.4,0.1,1.4,1.5,0.047,-1.5,0.7,-0.9,0.4
407,11.9,0.484,0.172,20.1,-0.1,0.3,0.3,0.02,-1.7,-0.3,-2,0
407,11.1,0.508,0.105,15.6,0.1,1.1,1.2,0.065,-1.5,1.4,-0.1,0.4
408,19.5,0.541,0.448,26.3,1.7,0.5,2.2,0.135,3.7,-0.8,2.9,0.9
408,20,0.545,0.438,26.5,0.7,0.2,0.9,0.16,3.4,-0.7,2.7,0.3
408,9.3,0.503,0.458,24.9,0,0,0,0.013,-2.5,-4.1,-6.7,-0.1
408,20.5,0.544,0.453,26.3,0.9,0.2,1.2,0.135,4.8,-0.4,4.4,0.7
409,14.5,0.521,0.273,20.6,0.5,1.5,2.1,0.072,-2.1,-0.7,-2.8,-0.3
410,8.5,0.512,0.117,13.2,0.9,1.2,2,0.056,-2.1,0,-2.1,0
410,9.4,0.526,0.103,14,0.8,0.8,1.6,0.061,-1.6,-0.1,-1.7,0.1
410,5.8,0.461,0.167,11,0,0.4,0.4,0.041,-3.4,0.2,-3.2,-0.1
411,13.1,0.503,0.217,18.6,0.9,1.1,2,0.085,0,-0.1,-0.1,0.5
412,11,0.491,0.266,15.1,0.7,2.2,2.9,0.077,-1.9,1.5,-0.5,0.7
413,10.2,0.605,0.796,9.5,0.5,0.3,0.8,0.108,-3.1,0.5,-2.6,-0.1
414,12.3,0.431,0.155,24.6,-0.9,0.8,-0.1,-0.006,-1.6,-0.9,-2.5,-0.1
414,9,0.378,0.2,16.1,-0.1,0.1,0,0.014,-3.1,-0.1,-3.1,0
414,13,0.439,0.149,26.5,-0.8,0.6,-0.1,-0.01,-1.3,-1.1,-2.4,-0.1
415,13.6,0.538,0.095,19.3,2.2,1.5,3.7,0.085,0.7,0,0.7,1.5
415,11.5,0.487,0.155,23.3,-0.2,0.1,-0.1,-0.008,-0.9,-1.9,-2.8,-0.1
415,14.5,0.565,0.065,17.6,2.4,1.3,3.8,0.124,1.4,0.8,2.2,1.6
416,12,0.497,0.258,19.7,0.5,0.7,1.2,0.032,-2.4,-1.4,-3.8,-0.8
417,14.9,0.467,0.258,24.8,-1.1,3.4,2.3,0.048,-0.6,1.2,0.7,1.6
417,14.3,0.417,0.284,25.3,-1.1,1.3,0.2,0.012,-0.7,2.2,1.5,0.8
417,15.2,0.5,0.242,24.5,-0.1,2.2,2.1,0.071,-0.5,0.7,0.2,0.8
418,5.2,0.488,0.52,30.1,-0.2,0.1,-0.1,-0.094,-7.6,-1.2,-8.8,-0.1
